Time[ms];"IL.FB([Axis1] Current feedback)[Arms]";"VL.CMD([Axis1] Velocity command)[mm/s]";"VL.FB([Axis1] Velocity feedback)[mm/s]";"PL.ERR([Axis1] Position error)[mm]";"PL.FB([Axis1] Position feedback)[mm]";"IL.BUSFF([Axis1] External feed-forward)[Arms]";;;;#ParentName;#Name;#Type;#Value
19,5;-0,144;0,388;0,742;0,077;0,125;0;;;;XYTraceSource[1];DeviceName;String;"VL.CMD"
20,3125;-0,114;0,391;-1,512;0,078;0,123;0;;;;XYTraceSource[1];FilterRequired;Boolean;False
21,125;-0,098;0,377;-0,04;0,075;0,123;0;;;;XYTraceSource[1];FilterFrequency;Integer;400
21,9375;-0,14;0,385;-0,273;0,077;0,126;0;;;;XYTraceSources;XYTraceSource[2];Group;
22,75;-0,091;0,372;-1,638;0,074;0,123;0;;;;XYTraceSource[2];XDataColumnIndex;Integer;0
23,5625;-0,112;0,385;-1,8;0,077;0,123;0;;;;XYTraceSource[2];XDataColumnIndex;Integer;3
24,375;-0,139;0,393;-0,511;0,078;0,126;0;;;;XYTraceSource[2];Name;String;[Axis1] Velocity feedback
25,1875;-0,092;0,377;0,737;0,075;0,123;0;;;;XYTraceSource[2];Unit;String;mm/s
26;-0,114;0,383;0,153;0,076;0,124;0;;;;XYTraceSource[2];DeviceName;String;"VL.FB"
26,8125;-0,137;0,374;-1,141;0,075;0,126;0;;;;XYTraceSource[2];FilterRequired;Boolean;False
27,625;-0,089;0,371;-0,44;0,074;0,124;0;;;;XYTraceSource[2];FilterFrequency;Integer;400
28,4375;-0,132;0,376;-0,462;0,075;0,124;0;;;;XYTraceSources;XYTraceSource[3];Group;
29,25;-0,126;0,371;0,219;0,074;0,125;0;;;;XYTraceSource[3];XDataColumnIndex;Integer;0
30,0625;-0,089;0,387;0,355;0,077;0,123;0;;;;XYTraceSource[3];XDataColumnIndex;Integer;4
30,875;-0,14;0,379;2,028;0,076;0,127;0;;;;XYTraceSource[3];Name;String;[Axis1] Position error
31,6875;-0,122;0,385;-0,351;0,077;0,126;0;;;;XYTraceSource[3];Unit;String;mm
32,5;-0,089;0,372;0,473;0,074;0,124;0;;;;XYTraceSource[3];DeviceName;String;"PL.ERR"
33,3125;-0,139;0,359;3,723;0,072;0,128;0;;;;XYTraceSource[3];FilterRequired;Boolean;False
34,125;-0,106;0,374;-2,288;0,075;0,125;0;;;;XYTraceSource[3];FilterFrequency;Integer;400
34,9375;-0,081;0,365;1,698;0,073;0,124;0;;;;XYTraceSources;XYTraceSource[4];Group;
35,75;-0,134;0,375;-0,114;0,075;0,127;0;;;;XYTraceSource[4];XDataColumnIndex;Integer;0
36,5625;-0,097;0,371;0,084;0,074;0,126;0;;;;XYTraceSource[4];XDataColumnIndex;Integer;5
37,375;-0,11;0,358;0,966;0,071;0,127;0;;;;XYTraceSource[4];Name;String;[Axis1] Position feedback
38,1875;-0,137;0,374;0,086;0,075;0,129;0;;;;XYTraceSource[4];Unit;String;mm
39;-0,091;0,359;-0,528;0,072;0,126;0;;;;XYTraceSource[4];DeviceName;String;"PL.FB"
39,8125;-0,108;0,364;-0,59;0,073;0,127;0;;;;XYTraceSource[4];FilterRequired;Boolean;False
40,625;-0,144;0,371;-0,536;0,074;0,129;0;;;;XYTraceSource[4];FilterFrequency;Integer;400
41,4375;-0,081;0,36;1,332;0,072;0,127;0;;;;XYTraceSources;XYTraceSource[5];Group;
42,25;-0,123;0,368;1,042;0,074;0,127;0;;;;XYTraceSource[5];XDataColumnIndex;Integer;0
43,0625;-0,131;0,361;2,386;0,072;0,13;0;;;;XYTraceSource[5];XDataColumnIndex;Integer;6
43,875;-0,081;0,351;0,285;0,07;0,126;0;;;;XYTraceSource[5];Name;String;[Axis1] External feed-forward
44,6875;-0,131;0,364;0,217;0,073;0,128;0;;;;XYTraceSource[5];Unit;String;Arms
45,5;-0,11;0,351;2,807;0,07;0,129;0;;;;XYTraceSource[5];DeviceName;String;"IL.BUSFF"
46,3125;-0,085;0,36;1,745;0,072;0,129;0;;;;XYTraceSource[5];FilterRequired;Boolean;False
47,125;-0,13;0,367;1,125;0,073;0,13;0;;;;XYTraceSource[5];FilterFrequency;Integer;400
47,9375;-0,111;0,361;-0,968;0,072;0,129;0;;;;;;;
48,75;-0,074;0,356;1,098;0,071;0,129;0;;;;;;;
49,5625;-0,139;0,346;0,777;0,069;0,132;0;;;;;;;
50,375;-0,092;0,356;-0,17;0,071;0,129;0;;;;;;;
51,1875;-0,096;0,345;-0,696;0,069;0,129;0;;;;;;;
52;-0,132;0,349;0,442;0,07;0,131;0;;;;;;;
52,8125;-0,086;0,355;-0,635;0,071;0,13;0;;;;;;;
53,625;-0,105;0,339;0,58;0,068;0,131;0;;;;;;;
54,4375;-0,133;0,353;-1,479;0,07;0,133;0;;;;;;;
55,25;-0,086;0,341;-2,039;0,068;0,129;0;;;;;;;
56,0625;-0,114;0,341;0,165;0,068;0,132;0;;;;;;;
56,875;-0,127;0,351;0,125;0,07;0,133;0;;;;;;;
57,6875;-0,086;0,335;-1,399;0,067;0,131;0;;;;;;;
58,5;-0,134;0,335;4,357;0,067;0,134;0;;;;;;;
59,3125;-0,117;0,333;1,304;0,066;0,135;0;;;;;;;
60,125;-0,097;0,315;1,804;0,063;0,133;0;;;;;;;
60,9375;-0,141;0,322;1,439;0,064;0,136;0;;;;;;;
61,75;-0,117;0,315;0,236;0,063;0,136;0;;;;;;;
62,5625;-0,084;0,326;-0,431;0,065;0,135;0;;;;;;;
63,375;-0,136;0,327;0,651;0,065;0,138;0;;;;;;;
64,1875;-0,106;0,322;0,651;0,064;0,137;0;;;;;;;
65;-0,095;0,316;-1,199;0,063;0,136;0;;;;;;;
65,8125;-0,139;0,303;3,432;0,061;0,14;0;;;;;;;
66,625;-0,091;0,313;-2,292;0,062;0,137;0;;;;;;;
67,4375;-0,114;0,297;-0,375;0,059;0,138;0;;;;;;;
68,25;-0,136;0,306;1,667;0,061;0,14;0;;;;;;;
69,0625;-0,088;0,308;0,327;0,061;0,139;0;;;;;;;
69,875;-0,114;0,297;1,099;0,059;0,14;0;;;;;;;
70,6875;-0,139;0,308;-0,082;0,062;0,141;0;;;;;;;
71,5;-0,092;0,302;-3,104;0,06;0,138;0;;;;;;;
72,3125;-0,138;0,289;3,631;0,058;0,141;0;;;;;;;
73,125;-0,122;0,302;2,351;0,06;0,142;0;;;;;;;
73,9375;-0,097;0,284;1,92;0,057;0,14;0;;;;;;;
74,75;-0,136;0,294;2,567;0,059;0,144;0;;;;;;;
75,5625;-0,122;0,281;2,197;0,056;0,145;0;;;;;;;
76,375;-0,1;0,268;-0,715;0,054;0,144;0;;;;;;;
77,1875;-0,145;0,266;2,1;0,053;0,148;0;;;;;;;
78;-0,11;0,257;0,052;0,051;0,148;0;;;;;;;
78,8125;-0,108;0,268;-1,351;0,054;0,147;0;;;;;;;
79,625;-0,149;0,272;1,284;0,054;0,149;0;;;;;;;
80,4375;-0,1;0,265;-0,434;0,053;0,147;0;;;;;;;
81,25;-0,123;0,269;-0,002;0,054;0,148;0;;;;;;;
82,0625;-0,142;0,249;1,743;0,05;0,151;0;;;;;;;
82,875;-0,089;0,253;0,894;0,05;0,15;0;;;;;;;
83,6875;-0,126;0,248;0,066;0,049;0,15;0;;;;;;;
84,5;-0,149;0,247;1,118;0,049;0,151;0;;;;;;;
85,3125;-0,099;0,261;-1,41;0,052;0,149;0;;;;;;;
86,125;-0,139;0,251;1,539;0,05;0,151;0;;;;;;;
86,9375;-0,133;0,252;0,955;0,05;0,152;0;;;;;;;
87,75;-0,098;0,248;0,123;0,049;0,149;0;;;;;;;
88,5625;-0,148;0,242;0,951;0,048;0,151;0;;;;;;;
89,375;-0,139;0,254;0,19;0,051;0,15;0;;;;;;;
90,1875;-0,098;0,239;1,993;0,048;0,15;0;;;;;;;
91;-0,149;0,255;-1,253;0,051;0,151;0;;;;;;;
91,8125;-0,121;0,256;-1,436;0,051;0,149;0;;;;;;;
92,625;-0,095;0,239;0,459;0,048;0,15;0;;;;;;;
93,4375;-0,145;0,251;0,242;0,05;0,152;0;;;;;;;
94,25;-0,107;0,241;-0,91;0,048;0,151;0;;;;;;;
95,0625;-0,118;0,253;-2,353;0,051;0,149;0;;;;;;;
95,875;-0,14;0,258;2,158;0,052;0,153;0;;;;;;;
96,6875;-0,098;0,25;-0,809;0,05;0,149;0;;;;;;;
97,5;-0,126;0,257;-0,362;0,051;0,15;0;;;;;;;
98,3125;-0,152;0,246;1,125;0,049;0,152;0;;;;;;;
99,125;-0,1;0,237;0,761;0,047;0,15;0;;;;;;;
99,9375;-0,131;0,242;-0,667;0,048;0,15;0;;;;;;;
100,75;-0,138;0,237;2,702;0,047;0,153;0;;;;;;;
101,5625;-0,095;0,251;-0,289;0,05;0,15;0;;;;;;;
102,375;-0,145;0,243;1,335;0,049;0,153;0;;;;;;;
103,1875;-0,123;0,254;-0,316;0,051;0,152;0;;;;;;;
104;-0,085;0,243;1,325;0,048;0,15;0;;;;;;;
104,8125;-0,145;0,24;2,188;0,048;0,153;0;;;;;;;
105,625;-0,123;0,244;2,803;0,049;0,151;0;;;;;;;
106,4375;-0,096;0,237;-2,187;0,047;0,149;0;;;;;;;
107,25;-0,142;0,247;-0,52;0,049;0,153;0;;;;;;;
108,0625;-0,104;0,248;0,657;0,05;0,152;0;;;;;;;
108,875;-0,106;0,235;-0,047;0,047;0,15;0;;;;;;;
109,6875;-0,141;0,245;0,844;0,049;0,154;0;;;;;;;
110,5;-0,098;0,237;-1,879;0,047;0,15;0;;;;;;;
111,3125;-0,117;0,242;-1,229;0,048;0,15;0;;;;;;;
112,125;-0,138;0,251;2,101;0,05;0,154;0;;;;;;;
112,9375;-0,091;0,242;-0,075;0,048;0,151;0;;;;;;;
113,75;-0,123;0,244;2,443;0,049;0,153;0;;;;;;;
114,5625;-0,14;0,241;0,428;0,048;0,153;0;;;;;;;
115,375;-0,095;0,228;2,444;0,046;0,151;0;;;;;;;
116,1875;-0,131;0,236;0,994;0,047;0,153;0;;;;;;;
117;-0,122;0,232;-0,294;0,046;0,152;0;;;;;;;
117,8125;-0,092;0,243;-0,471;0,048;0,151;0;;;;;;;
118,625;-0,144;0,235;-0,239;0,047;0,155;0;;;;;;;
119,4375;-0,126;0,235;0,789;0,047;0,154;0;;;;;;;
120,25;-0,089;0,238;-1,852;0,048;0,152;0;;;;;;;
121,0625;-0,142;0,227;-0,599;0,045;0,153;0;;;;;;;
121,875;-0,098;0,238;2,672;0,047;0,153;0;;;;;;;
122,6875;-0,096;0,228;0,11;0,045;0,152;0;;;;;;;
123,5;-0,142;0,239;-0,962;0,048;0,155;0;;;;;;;
124,3125;-0,095;0,242;-2,096;0,048;0,152;0;;;;;;;
125,125;-0,11;0,23;-3,672;0,046;0,152;0;;;;;;;
125,9375;-0,142;0,244;-2,364;0,049;0,154;0;;;;;;;
126,75;-0,093;0,226;0,267;0,045;0,152;0;;;;;;;
127,5625;-0,11;0,229;-0,119;0,046;0,152;0;;;;;;;
128,375;-0,139;0,243;-1,521;0,049;0,154;0;;;;;;;
129,1875;-0,089;0,231;-0,385;0,046;0,151;0;;;;;;;
130;-0,137;0,243;-1,504;0,048;0,153;0;;;;;;;
130,8125;-0,111;0,237;0,32;0,047;0,155;0;;;;;;;
131,625;-0,081;0,227;1,555;0,045;0,151;0;;;;;;;
132,4375;-0,134;0,23;0,629;0,046;0,154;0;;;;;;;
133,25;-0,114;0,23;-0,206;0,046;0,154;0;;;;;;;
134,0625;-0,088;0,237;0,096;0,047;0,152;0;;;;;;;
134,875;-0,137;0,236;2,054;0,047;0,156;0;;;;;;;
135,6875;-0,1;0,232;-0,7;0,046;0,154;0;;;;;;;
136,5;-0,095;0,237;0,001;0,047;0,153;0;;;;;;;
137,3125;-0,142;0,223;-0,497;0,044;0,155;0;;;;;;;
138,125;-0,093;0,233;-1,737;0,047;0,154;0;;;;;;;
138,9375;-0,11;0,216;0,878;0,043;0,154;0;;;;;;;
139,75;-0,139;0,231;-0,693;0,046;0,156;0;;;;;;;
140,5625;-0,085;0,232;0,238;0,046;0,153;0;;;;;;;
141,375;-0,092;4,576;-1,545;0,048;0,154;0;;;;;;;
142,1875;-0,103;10,402;-0,144;0,058;0,156;0;;;;;;;
143;-0,032;14,769;0,171;0,064;0,153;0;;;;;;;
143,8125;-0,046;19,165;2,154;0,076;0,155;0;;;;;;;
144,625;-0,004;23,583;2,731;0,093;0,157;0;;;;;;;
145,4375;0,058;29,473;1,215;0,115;0,155;0;;;;;;;
146,25;0,05;33,931;0,316;0,14;0,159;0;;;;;;;
147,0625;0,115;38,38;4,319;0,163;0,161;0;;;;;;;
147,875;0,177;42,853;0,706;0,19;0,16;0;;;;;;;
148,6875;0,24;48,859;1,629;0,236;0,163;0;;;;;;;
149,5;0,448;53,364;1,951;0,27;0,163;0;;;;;;;
150,3125;0,59;57,91;-0,195;0,312;0,162;0;;;;;;;
151,125;0,706;62,459;-0,605;0,355;0,166;0;;;;;;;
151,9375;0,927;68,527;1,719;0,412;0,165;0;;;;;;;
152,75;1,026;73,113;2,668;0,463;0,167;0;;;;;;;
153,5625;1,16;77,7;1,768;0,513;0,172;0;;;;;;;
154,375;1,366;82,304;7,586;0,567;0,174;0;;;;;;;
155,1875;1,42;88,313;46,842;0,613;0,209;0;;;;;;;
156;1,349;92,67;92,177;0,617;0,28;0;;;;;;;
156,8125;1,204;96,918;127,032;0,6;0,375;0;;;;;;;
157,625;0,922;101,091;137,093;0,568;0,487;0;;;;;;;
158,4375;0,74;106,702;135,049;0,534;0,597;0;;;;;;;
159,25;0,699;110,926;128,771;0,512;0,698;0;;;;;;;
160,0625;0,665;115,195;123,696;0,499;0,801;0;;;;;;;
160,875;0,725;119,513;120,701;0,496;0,9;0;;;;;;;
161,6875;0,79;125,256;122,749;0,489;0,995;0;;;;;;;
162,5;0,82;129,593;127,789;0,489;1,101;0;;;;;;;
163,3125;0,859;133,906;131,847;0,485;1,206;0;;;;;;;
164,125;0,873;138,218;135,92;0,48;1,312;0;;;;;;;
164,9375;0,889;143,994;139,152;0,48;1,428;0;;;;;;;
165,75;0,934;148,33;136,923;0,48;1,539;0;;;;;;;
166,5625;0,937;152,69;137,827;0,485;1,65;0;;;;;;;
167,375;0,991;157,063;137,214;0,493;1,768;0;;;;;;;
168,1875;1,062;162,909;138,132;0,506;1,879;0;;;;;;;
169;1,12;167,317;137,424;0,521;1,991;0;;;;;;;
169,8125;1,17;171,722;140,013;0,535;2,107;0;;;;;;;
170,625;1,235;176,169;137,487;0,558;2,216;0;;;;;;;
171,4375;1,304;182,117;137,918;0,591;2,329;0;;;;;;;
172,25;1,374;186,601;136,177;0,621;2,441;0;;;;;;;
173,0625;1,477;191,095;141,263;0,653;2,555;0;;;;;;;
173,875;1,61;195,58;147,192;0,683;2,674;0;;;;;;;
174,6875;1,691;201,563;151,459;0,724;2,796;0;;;;;;;
175,5;1,73;206,025;160;0,749;2,925;0;;;;;;;
176,3125;1,815;210,476;171,051;0,772;3,065;0;;;;;;;
177,125;1,851;214,907;178,881;0,792;3,209;0;;;;;;;
177,9375;1,83;220,799;186,489;0,814;3,361;0;;;;;;;
178,75;1,93;225,208;194,405;0,829;3,518;0;;;;;;;
179,5625;1,941;229,62;200,341;0,845;3,68;0;;;;;;;
180,375;1,908;234,034;200,525;0,86;3,842;0;;;;;;;
181,1875;1,971;239,945;199,047;0,887;4,004;0;;;;;;;
182;2,004;244,389;203,262;0,909;4,17;0;;;;;;;
182,8125;2,092;248,834;206,207;0,931;4,337;0;;;;;;;
183,625;2,209;253,277;209,318;0,953;4,504;0;;;;;;;
184,4375;2,25;259,194;219,647;0,98;4,686;0;;;;;;;
185,25;2,333;262,975;235,208;0,993;4,877;0;;;;;;;
186,0625;2,337;263;249,382;0,998;5,074;0;;;;;;;
186,875;2,266;262,977;255,597;0,994;5,285;0;;;;;;;
187,6875;2,219;262,911;268,883;0,98;5,501;0;;;;;;;
188,5;2,057;262,769;291,841;0,952;5,735;0;;;;;;;
189,3125;1,892;262,602;289,232;0,919;5,974;0;;;;;;;
190,125;1,862;262,481;278,572;0,895;6,2;0;;;;;;;
190,9375;1,862;262,357;269,091;0,87;6,42;0;;;;;;;
191,75;1,889;262,316;258,734;0,862;6,635;0;;;;;;;
192,5625;2,019;262,314;247,051;0,861;6,834;0;;;;;;;
193,375;2,111;262,345;243,229;0,867;7,033;0;;;;;;;
194,1875;2,077;262,329;256,361;0,864;7,242;0;;;;;;;
195;2,034;262,263;269,034;0,851;7,455;0;;;;;;;
195,8125;2,032;262,192;275,156;0,837;7,678;0;;;;;;;
196,625;1,919;256,539;291,855;0,807;7,915;0;;;;;;;
197,4375;1,767;250,491;306,988;0,745;8,163;0;;;;;;;
198,25;1,67;245,903;312,693;0,689;8,417;0;;;;;;;
199,0625;1,477;241,318;300,824;0,632;8,664;0;;;;;;;
199,875;1,289;236,798;271,558;0,589;8,888;0;;;;;;;
200,6875;1,333;230,927;237,834;0,563;9,085;0;;;;;;;
201,5;1,444;226,624;215,018;0,563;9,262;0;;;;;;;
202,3125;1,589;222,327;210,234;0,564;9,434;0;;;;;;;
203,125;1,729;218,005;221,039;0,561;9,609;0;;;;;;;
203,9375;1,677;212,145;233,456;0,537;9,801;0;;;;;;;
204,75;1,61;207,678;244,417;0,504;9,998;0;;;;;;;
205,5625;1,496;203,201;242,045;0,469;10,194;0;;;;;;;
206,375;1,314;198,708;242,796;0,432;10,394;0;;;;;;;
207,1875;1,214;192,695;239,168;0,377;10,589;0;;;;;;;
208;1,072;188,157;242,907;0,33;10,786;0;;;;;;;
208,8125;0,95;183,615;232,939;0,283;10,98;0;;;;;;;
209,625;0,914;179,128;220,727;0,246;11,159;0;;;;;;;
210,4375;0,886;173,15;209,517;0,198;11,33;0;;;;;;;
211,25;0,888;168,713;199,351;0,172;11,497;0;;;;;;;
212,0625;0,915;164,278;193,677;0,146;11,654;0;;;;;;;
212,875;0,893;159,826;188,467;0,116;11,806;0;;;;;;;
213,6875;0,882;153,942;179,376;0,087;11,956;0;;;;;;;
214,5;0,848;149,525;171,55;0,064;12,094;0;;;;;;;
215,3125;0,81;145,129;163,558;0,046;12,228;0;;;;;;;
216,125;0,799;140,766;154,502;0,034;12,354;0;;;;;;;
216,9375;0,79;134,948;142,936;0,018;12,47;0;;;;;;;
217,75;0,836;130,61;138,338;0,012;12,582;0;;;;;;;
218,5625;0,858;126,27;131,023;0,004;12,69;0;;;;;;;
219,375;0,818;121,919;129,977;-0,005;12,794;0;;;;;;;
220,1875;0,873;116,128;125,658;-0,015;12,898;0;;;;;;;
221;0,849;111,764;124,308;-0,028;12,998;0;;;;;;;
221,8125;0,806;107,417;118,346;-0,036;13,094;0;;;;;;;
222,625;0,828;103,054;115,58;-0,048;13,189;0;;;;;;;
223,4375;0,781;97,241;110,061;-0,063;13,278;0;;;;;;;
224,25;0,761;92,885;103,655;-0,073;13,362;0;;;;;;;
225,0625;0,806;88,543;94,861;-0,081;13,441;0;;;;;;;
225,875;0,747;84,205;91,72;-0,088;13,516;0;;;;;;;
226,6875;0,769;78,422;85,725;-0,097;13,586;0;;;;;;;
227,5;0,79;74,082;82,323;-0,104;13,652;0;;;;;;;
228,3125;0,723;69,745;77,522;-0,11;13,716;0;;;;;;;
229,125;0,75;65,407;72,156;-0,117;13,775;0;;;;;;;
229,9375;0,73;59,629;67,806;-0,125;13,83;0;;;;;;;
230,75;0,674;55,288;63,451;-0,132;13,882;0;;;;;;;
231,5625;0,703;50,953;59,606;-0,139;13,93;0;;;;;;;
232,375;0,669;46,618;53,745;-0,145;13,974;0;;;;;;;
233,1875;0,63;40,844;48,656;-0,152;14,014;0;;;;;;;
234;0,669;36,502;44,12;-0,159;14,051;0;;;;;;;
234,8125;0,631;32,157;43,952;-0,168;14,087;0;;;;;;;
235,625;0,57;27,802;41,473;-0,178;14,121;0;;;;;;;
236,4375;0,611;21,992;37,888;-0,192;14,152;0;;;;;;;
237,25;0,529;17,62;36,743;-0,206;14,183;0;;;;;;;
238,0625;0,507;13,256;28,274;-0,218;14,209;0;;;;;;;
238,875;0,509;8,881;26,535;-0,232;14,23;0;;;;;;;
239,6875;0,444;3,062;21,753;-0,248;14,248;0;;;;;;;
240,5;0,434;-1,308;17,455;-0,261;14,263;0;;;;;;;
241,3125;0,364;-1,356;11,169;-0,271;14,272;0;;;;;;;
242,125;0,315;-1,382;4,007;-0,276;14,277;0;;;;;;;
242,9375;0,364;-1,375;-1,567;-0,274;14,275;0;;;;;;;
243,75;0,406;-1,373;-0,518;-0,274;14,273;0;;;;;;;
244,5625;0,364;-1,374;-0,029;-0,274;14,275;0;;;;;;;
245,375;0,414;-1,373;-1,085;-0,274;14,273;0;;;;;;;
246,1875;0,386;-1,377;1,374;-0,275;14,273;0;;;;;;;
247;0,358;-1,372;0,958;-0,274;14,275;0;;;;;;;
247,8125;0,412;-1,371;-0,224;-0,274;14,273;0;;;;;;;
248,625;0,387;-1,376;0,805;-0,275;14,274;0;;;;;;;
249,4375;0,353;-1,371;-1,064;-0,274;14,275;0;;;;;;;
250,25;0,407;-1,373;-0,959;-0,274;14,273;0;;;;;;;
251,0625;0,369;-1,378;0,067;-0,275;14,274;0;;;;;;;
251,875;0,354;-1,373;0,92;-0,274;14,275;0;;;;;;;
252,6875;0,398;-1,379;2,84;-0,275;14,274;0;;;;;;;
253,5;0,357;-1,372;0,982;-0,274;14,274;0;;;;;;;
254,3125;0,368;-1,374;-0,219;-0,274;14,275;0;;;;;;;
255,125;0,378;-1,38;1,511;-0,275;14,274;0;;;;;;;
255,9375;0,349;-1,381;1,168;-0,276;14,276;0;;;;;;;
256,75;0,369;-1,378;-0,604;-0,275;14,274;0;;;;;;;
257,5625;0,394;-1,373;-0,555;-0,274;14,274;0;;;;;;;
258,375;0,349;-1,373;-1,371;-0,274;14,275;0;;;;;;;
259,1875;0,378;-1,375;-1,032;-0,274;14,275;0;;;;;;;
260;0,359;-1,375;-0,062;-0,274;14,275;0;;;;;;;
260,8125;0,307;-1,382;0,542;-0,276;14,276;0;;;;;;;
261,625;0,384;-1,381;-1,522;-0,276;14,274;0;;;;;;;
262,4375;0,358;-1,382;-0,258;-0,276;14,274;0;;;;;;;
263,25;0,316;-1,381;0,438;-0,276;14,276;0;;;;;;;
264,0625;0,372;-1,369;-1,361;-0,273;14,274;0;;;;;;;
264,875;0,322;-1,383;2,535;-0,276;14,276;0;;;;;;;
265,6875;0,312;-1,376;0,13;-0,275;14,276;0;;;;;;;
266,5;0,371;-1,378;-0,759;-0,275;14,274;0;;;;;;;
267,3125;0,311;-1,378;0,483;-0,275;14,275;0;;;;;;;
268,125;0,334;-1,377;-1,203;-0,275;14,276;0;;;;;;;
268,9375;0,36;-1,381;1,804;-0,276;14,274;0;;;;;;;
269,75;0,316;-1,374;0,245;-0,274;14,275;0;;;;;;;
270,5625;0,337;-1,379;-0,023;-0,275;14,275;0;;;;;;;
271,375;0,341;-1,383;0,469;-0,276;14,275;0;;;;;;;
272,1875;0,307;-1,387;1,591;-0,277;14,277;0;;;;;;;
273;0,347;-1,387;-0,181;-0,277;14,276;0;;;;;;;
273,8125;0,327;-1,38;-0,506;-0,275;14,275;0;;;;;;;
274,625;0,3;-1,374;0,448;-0,274;14,277;0;;;;;;;
275,4375;0,347;-1,382;0,018;-0,276;14,276;0;;;;;;;
276,25;0,315;-1,375;-0,81;-0,274;14,275;0;;;;;;;
277,0625;0,286;-1,382;0,869;-0,276;14,277;0;;;;;;;
277,875;0,334;-1,383;0,121;-0,276;14,275;0;;;;;;;
278,6875;0,32;-1,384;-1,678;-0,276;14,275;0;;;;;;;
279,5;0,29;-1,382;-0,781;-0,276;14,276;0;;;;;;;
280,3125;0,334;-1,376;-0,729;-0,275;14,275;0;;;;;;;
281,125;0,289;-1,383;-0,242;-0,276;14,275;0;;;;;;;
281,9375;0,304;-1,381;0,913;-0,276;14,277;0;;;;;;;
282,75;0,331;-1,377;-0,375;-0,275;14,275;0;;;;;;;
283,5625;0,273;-1,389;2,142;-0,277;14,277;0;;;;;;;
284,375;0,296;-1,381;1,485;-0,276;14,278;0;;;;;;;
285,1875;0,315;-1,39;0,901;-0,278;14,277;0;;;;;;;
286;0,275;-1,384;0,183;-0,276;14,277;0;;;;;;;
286,8125;0,308;-1,38;0,668;-0,275;14,276;0;;;;;;;
287,625;0,296;-1,387;-1,236;-0,277;14,276;0;;;;;;;
288,4375;0,258;-1,38;-1,698;-0,275;14,277;0;;;;;;;
289,25;0,32;-1,389;-0,109;-0,277;14,277;0;;;;;;;
290,0625;0,301;-1,381;-1,888;-0,276;14,276;0;;;;;;;
290,875;0,258;-1,386;-0,308;-0,277;14,277;0;;;;;;;
291,6875;0,31;-1,386;1,223;-0,277;14,276;0;;;;;;;
292,5;0,288;-1,382;0,833;-0,276;14,276;0;;;;;;;
