Time[ms];"IL.FB([Axis1] Current feedback)[Arms]";"VL.CMD([Axis1] Velocity command)[mm/s]";"VL.FB([Axis1] Velocity feedback)[mm/s]";"PL.ERR([Axis1] Position error)[mm]";"PL.FB([Axis1] Position feedback)[mm]";"IL.BUSFF([Axis1] External feed-forward)[Arms]";;;;#ParentName;#Name;#Type;#Value
957,9375;-0,088;0,873;-2,385;0,174;0,024;0;;;;;;;
958,75;-0,119;0,869;2,319;0,173;0,025;0;;;;;;;
959,5625;-0,14;0,88;1,871;0,176;0,027;0;;;;;;;
960,375;-0,083;0,876;0,988;0,175;0,023;0;;;;;;;
961,1875;-0,121;0,88;1,357;0,176;0,025;0;;;;;;;
962;-0,131;0,864;1,959;0,172;0,025;0;;;;;;;
962,8125;-0,083;0,867;-0,227;0,173;0,024;0;;;;;;;
963,625;-0,137;0,872;1,302;0,174;0,026;0;;;;;;;
964,4375;-0,104;0,868;-0,596;0,173;0,026;0;;;;;;;
965,25;-0,08;0,878;3,375;0,175;0,025;0;;;;;;;
966,0625;-0,138;0,876;-0,15;0,175;0,027;0;;;;;;;
966,875;-0,114;0,872;2,826;0,174;0,026;0;;;;;;;
967,6875;-0,089;0,874;0,427;0,174;0,027;0;;;;;;;
968,5;-0,136;0,858;0,497;0,171;0,028;0;;;;;;;
969,3125;-0,091;0,87;-1,249;0,174;0,027;0;;;;;;;
970,125;-0,089;0,854;0,969;0,17;0,026;0;;;;;;;
970,9375;-0,133;0,866;0,333;0,173;0,031;0;;;;;;;
971,75;-0,08;0,865;-0,787;0,173;0,029;0;;;;;;;
972,5625;-0,107;0,85;-1,521;0,17;0,03;0;;;;;;;
973,375;-0,133;0,854;1,606;0,17;0,032;0;;;;;;;
974,1875;-0,068;0,838;0,713;0,167;0,032;0;;;;;;;
975;-0,11;0,826;3,605;0,165;0,034;0;;;;;;;
975,8125;-0,126;0,828;0,659;0,165;0,038;0;;;;;;;
976,625;-0,081;0,816;-0,542;0,163;0,037;0;;;;;;;
977,4375;-0,131;0,815;1,977;0,163;0,039;0;;;;;;;
978,25;-0,115;0,8;2,099;0,16;0,042;0;;;;;;;
979,0625;-0,093;0,779;2,778;0,155;0,042;0;;;;;;;
979,875;-0,136;0,777;1,724;0,155;0,046;0;;;;;;;
980,6875;-0,111;0,763;3,539;0,152;0,046;0;;;;;;;
981,5;-0,085;0,777;0,875;0,155;0,046;0;;;;;;;
982,3125;-0,142;0,775;-0,051;0,155;0,048;0;;;;;;;
983,125;-0,104;0,767;0,502;0,153;0,048;0;;;;;;;
983,9375;-0,1;0,761;2,942;0,152;0,048;0;;;;;;;
984,75;-0,145;0,748;0,584;0,149;0,052;0;;;;;;;
985,5625;-0,099;0,747;-0,108;0,149;0,05;0;;;;;;;
986,375;-0,11;0,736;2,301;0,147;0,051;0;;;;;;;
987,1875;-0,144;0,744;-0,404;0,149;0,053;0;;;;;;;
988;-0,096;0,746;-0,995;0,149;0,051;0;;;;;;;
988,8125;-0,123;0,728;-0,492;0,145;0,054;0;;;;;;;
989,625;-0,139;0,738;1,195;0,147;0,056;0;;;;;;;
990,4375;-0,091;0,733;0,54;0,146;0,052;0;;;;;;;
991,25;-0,136;0,727;1,299;0,145;0,055;0;;;;;;;
992,0625;-0,123;0,742;-0,183;0,148;0,054;0;;;;;;;
992,875;-0,092;0,72;2,206;0,144;0,053;0;;;;;;;
993,6875;-0,136;0,728;0,567;0,145;0,057;0;;;;;;;
994,5;-0,118;0,721;2,076;0,144;0,056;0;;;;;;;
995,3125;-0,085;0,714;0,885;0,142;0,055;0;;;;;;;
996,125;-0,148;0,721;-1,433;0,144;0,058;0;;;;;;;
996,9375;-0,108;0,707;1,279;0,141;0,056;0;;;;;;;
997,75;-0,099;0,722;-1,198;0,144;0,056;0;;;;;;;
998,5625;-0,137;0,721;-0,004;0,144;0,059;0;;;;;;;
999,375;-0,083;0,714;2,765;0,142;0,057;0;;;;;;;
1000,1875;-0,105;0,73;-1,113;0,146;0,057;0;;;;;;;
1001;-0,132;0,706;-1,5;0,141;0,059;0;;;;;;;
1001,8125;-0,086;0,711;0,526;0,142;0,057;0;;;;;;;
1002,625;-0,118;0,701;0,753;0,14;0,059;0;;;;;;;
1003,4375;-0,13;0,706;0,959;0,141;0,059;0;;;;;;;
1004,25;-0,086;0,713;1,483;0,142;0,057;0;;;;;;;
1005,0625;-0,13;0,701;-0,058;0,14;0,06;0;;;;;;;
1005,875;-0,117;0,715;-0,229;0,143;0,061;0;;;;;;;
1006,6875;-0,086;0,701;0,43;0,14;0,057;0;;;;;;;
1007,5;-0,132;0,695;-0,28;0,139;0,06;0;;;;;;;
1008,3125;-0,114;0,698;2,848;0,139;0,062;0;;;;;;;
1009,125;-0,076;0,685;2,037;0,137;0,06;0;;;;;;;
1009,9375;-0,139;0,698;-0,004;0,139;0,063;0;;;;;;;
1010,75;-0,1;0,691;0,532;0,138;0,063;0;;;;;;;
1011,5625;-0,081;0,678;-0,935;0,135;0,061;0;;;;;;;
1012,375;-0,136;0,681;2,58;0,136;0,065;0;;;;;;;
1013,1875;-0,092;0,674;0,279;0,134;0,064;0;;;;;;;
1014;-0,108;0,681;-1,699;0,136;0,063;0;;;;;;;
1014,8125;-0,134;0,681;0,984;0,136;0,067;0;;;;;;;
1015,625;-0,076;0,67;1,141;0,134;0,064;0;;;;;;;
1016,4375;-0,108;0,672;1,779;0,134;0,066;0;;;;;;;
1017,25;-0,126;0,654;2,118;0,131;0,069;0;;;;;;;
1018,0625;-0,08;0,657;1,485;0,131;0,066;0;;;;;;;
1018,875;-0,117;0,653;2,947;0,13;0,069;0;;;;;;;
1019,6875;-0,122;0,655;0,675;0,131;0,07;0;;;;;;;
1020,5;-0,083;0,664;1,058;0,133;0,068;0;;;;;;;
1021,3125;-0,129;0,653;2,123;0,13;0,072;0;;;;;;;
1022,125;-0,11;0,655;0,75;0,131;0,072;0;;;;;;;
1022,9375;-0,084;0,646;0,205;0,129;0,071;0;;;;;;;
1023,75;-0,14;0,632;2,418;0,126;0,074;0;;;;;;;
1024,5625;-0,108;0,639;2,03;0,128;0,074;0;;;;;;;
1025,375;-0,089;0,623;2,297;0,124;0,073;0;;;;;;;
1026,1875;-0,137;0,637;-2,729;0,127;0,076;0;;;;;;;
1027;-0,099;0,632;0,328;0,126;0,074;0;;;;;;;
1027,8125;-0,104;0,61;-1,213;0,122;0,074;0;;;;;;;
1028,625;-0,13;0,626;-0,819;0,125;0,077;0;;;;;;;
1029,4375;-0,089;0,612;-2,049;0,122;0,075;0;;;;;;;
1030,25;-0,117;0,615;1,687;0,123;0,077;0;;;;;;;
1031,0625;-0,131;0,623;-0,964;0,124;0,08;0;;;;;;;
1031,875;-0,088;0,606;1,305;0,121;0,078;0;;;;;;;
1032,6875;-0,11;0,611;-0,208;0,122;0,079;0;;;;;;;
1033,5;-0,13;0,595;3,497;0,119;0,082;0;;;;;;;
1034,3125;-0,089;0,584;2,169;0,117;0,08;0;;;;;;;
1035,125;-0,146;0,574;3,513;0,114;0,085;0;;;;;;;
1035,9375;-0,126;0,542;11,153;0,108;0,092;0;;;;;;;
1036,75;-0,132;0,38;74,527;0,076;0,137;0;;;;;;;
1037,5625;-0,343;0,091;77,856;0,018;0,203;0;;;;;;;
1038,375;-0,583;-0,175;36,187;-0,035;0,237;0;;;;;;;
1039,1875;-0,568;-0,139;-17,062;-0,028;0,225;0;;;;;;;
1040;-0,458;-0,085;-19,191;-0,017;0,214;0;;;;;;;
1040,8125;-0,282;-0,015;-12,277;-0,003;0,201;0;;;;;;;
1041,625;-0,232;0,009;-5,368;0,002;0,195;0;;;;;;;
1042,4375;-0,28;0,013;-1,238;0,003;0,198;0;;;;;;;
1043,25;-0,269;0,027;-7,19;0,005;0,195;0;;;;;;;
1044,0625;-0,284;0,024;-5,919;0,005;0,194;0;;;;;;;
1044,875;-0,306;0,059;-6,137;0,012;0,192;0;;;;;;;
1045,6875;-0,253;0,046;-2,243;0,009;0,187;0;;;;;;;
1046,5;-0,269;0,067;-4,348;0,013;0,186;0;;;;;;;
1047,3125;-0,299;0,076;-1,072;0,015;0,186;0;;;;;;;
1048,125;-0,241;0,069;-0,252;0,014;0,184;0;;;;;;;
1048,9375;-0,292;0,083;3,517;0,017;0,187;0;;;;;;;
1049,75;-0,285;0,076;0,269;0,015;0,186;0;;;;;;;
1050,5625;-0,251;0,067;-0,12;0,013;0,183;0;;;;;;;
1051,375;-0,308;0,076;1,085;0,015;0,186;0;;;;;;;
1052,1875;-0,283;0,067;1,335;0,013;0,186;0;;;;;;;
1053;-0,251;0,081;0,1;0,016;0,183;0;;;;;;;
1053,8125;-0,309;0,084;1,012;0,017;0,186;0;;;;;;;
1054,625;-0,272;0,09;-0,477;0,018;0,183;0;;;;;;;
1055,4375;-0,255;0,086;-1,141;0,017;0,183;0;;;;;;;
1056,25;-0,303;0,076;-1,131;0,015;0,185;0;;;;;;;
1057,0625;-0,27;0,08;-1,645;0,016;0,183;0;;;;;;;
1057,875;-0,273;0,073;-1,562;0,015;0,183;0;;;;;;;
1058,6875;-0,296;0,079;0,674;0,016;0,186;0;;;;;;;
1059,5;-0,261;0,089;-0,779;0,018;0,182;0;;;;;;;
1060,3125;-0,281;0,082;1,111;0,016;0,183;0;;;;;;;
1061,125;-0,304;0,086;1,276;0,017;0,185;0;;;;;;;
1061,9375;-0,25;0,081;-2,122;0,016;0,181;0;;;;;;;
1062,75;-0,302;0,071;2,37;0,014;0,185;0;;;;;;;
1063,5625;-0,277;0,086;-0,744;0,017;0,183;0;;;;;;;
1064,375;-0,262;0,076;0,378;0,015;0,181;0;;;;;;;
1065,1875;-0,304;0,09;0,717;0,018;0,185;0;;;;;;;
1066;-0,275;0,091;0,011;0,018;0,182;0;;;;;;;
1066,8125;-0,241;0,077;0,316;0,015;0,18;0;;;;;;;
1067,625;-0,3;0,092;-0,491;0,018;0,184;0;;;;;;;
1068,4375;-0,268;0,084;-0,821;0,017;0,183;0;;;;;;;
1069,25;-0,244;0,088;-0,423;0,018;0,182;0;;;;;;;
1070,0625;-0,302;0,096;-0,298;0,019;0,185;0;;;;;;;
1070,875;-0,27;0,093;0,329;0,019;0,182;0;;;;;;;
1071,6875;-0,261;0,096;2,1;0,019;0,182;0;;;;;;;
1072,5;-0,296;0,082;0,474;0,016;0,185;0;;;;;;;
1073,3125;-0,254;0,082;2,301;0,016;0,182;0;;;;;;;
1074,125;-0,275;0,079;0,344;0,016;0,182;0;;;;;;;
1074,9375;-0,3;0,087;-0,192;0,017;0,183;0;;;;;;;
1075,75;-0,244;0,099;-0,483;0,02;0,181;0;;;;;;;
1076,5625;-0,289;0,089;0,04;0,018;0,183;0;;;;;;;
1077,375;-0,285;0,092;-0,482;0,018;0,184;0;;;;;;;
1078,1875;-0,251;0,081;0,475;0,016;0,18;0;;;;;;;
1079;-0,292;0,077;0,896;0,015;0,183;0;;;;;;;
1079,8125;-0,282;0,089;-1,002;0,018;0,183;0;;;;;;;
1080,625;-0,262;0,078;2,409;0,016;0,182;0;;;;;;;
1081,4375;-0,308;0,089;0,209;0,018;0,184;0;;;;;;;
1082,25;-0,276;0,09;0,619;0,018;0,183;0;;;;;;;
1083,0625;-0,24;0,081;0,357;0,016;0,181;0;;;;;;;
1083,875;-0,308;0,09;0,806;0,018;0,185;0;;;;;;;
1084,6875;-0,269;0,068;2,16;0,014;0,182;0;;;;;;;
1085,5;-0,268;0,089;0,214;0,018;0,182;0;;;;;;;
1086,3125;-0,303;0,098;-0,618;0,02;0,185;0;;;;;;;
1087,125;-0,254;0,084;0,048;0,017;0,182;0;;;;;;;
1087,9375;-0,278;0,093;-0,615;0,019;0,182;0;;;;;;;
1088,75;-0,304;0,082;-0,658;0,016;0,185;0;;;;;;;
1089,5625;-0,266;0,079;-2,954;0,016;0,181;0;;;;;;;
1090,375;-0,282;0,074;1,373;0,015;0,184;0;;;;;;;
1091,1875;-0,297;0,077;-0,155;0,015;0,185;0;;;;;;;
1092;-0,249;0,093;1,435;0,018;0,182;0;;;;;;;
1092,8125;-0,24;2,981;-1,82;0,018;0,183;0;;;;;;;
1093,625;-0,21;8,802;0,775;0,027;0,183;0;;;;;;;
1094,4375;-0,14;13,176;0,226;0,035;0,18;0;;;;;;;
1095,25;-0,166;17,569;-2,762;0,046;0,182;0;;;;;;;
1096,0625;-0,123;21,976;-0,128;0,061;0,182;0;;;;;;;
1096,875;-0,063;27,872;-1,615;0,084;0,179;0;;;;;;;
1097,6875;-0,092;32,327;-0,633;0,108;0,181;0;;;;;;;
1098,5;-0,01;36,781;3,373;0,132;0,182;0;;;;;;;
1099,3125;0,037;41,237;9,686;0,156;0,187;0;;;;;;;
1100,125;0,044;47,164;19,593;0,186;0,202;0;;;;;;;
1100,9375;0,115;51,571;28,542;0,2;0,221;0;;;;;;;
1101,75;0,107;55,992;33,726;0,218;0,248;0;;;;;;;
1102,5625;0,112;60,412;35,263;0,235;0,278;0;;;;;;;
1103,375;0,214;66,311;35,681;0,258;0,304;0;;;;;;;
1104,1875;0,273;70,77;38,268;0,283;0,336;0;;;;;;;
1105;0,342;75,191;43,913;0,301;0,372;0;;;;;;;
1105,8125;0,49;79,624;49,864;0,32;0,408;0;;;;;;;
1106,625;0,526;85,528;59,575;0,345;0,457;0;;;;;;;
1107,4375;0,561;89,934;65,375;0,36;0,51;0;;;;;;;
1108,25;0,597;94,338;76,04;0,373;0,568;0;;;;;;;
1109,0625;0,579;98,716;82,633;0,382;0,636;0;;;;;;;
1109,875;0,598;104,56;88,866;0,395;0,709;0;;;;;;;
1110,6875;0,624;108,926;91,355;0,401;0,779;0;;;;;;;
1111,5;0,611;113,29;98,75;0,407;0,861;0;;;;;;;
1112,3125;0,674;117,671;103,406;0,417;0,943;0;;;;;;;
1113,125;0,667;123,484;107,412;0,423;1,029;0;;;;;;;
1113,9375;0,678;127,867;112,318;0,433;1,123;0;;;;;;;
1114,75;0,749;132,239;115,316;0,441;1,215;0;;;;;;;
1115,5625;0,762;136,592;122,146;0,444;1,313;0;;;;;;;
1116,375;0,78;142,442;124,792;0,458;1,416;0;;;;;;;
1117,1875;0,84;146,805;126,226;0,464;1,516;0;;;;;;;
1118;0,871;151,201;129,43;0,476;1,622;0;;;;;;;
1118,8125;0,914;155,608;130,908;0,491;1,731;0;;;;;;;
1119,625;0,968;161,473;133,008;0,508;1,834;0;;;;;;;
1120,4375;1,047;165,914;132,383;0,529;1,943;0;;;;;;;
1121,25;1,108;170,343;132,887;0,548;2,053;0;;;;;;;
1122,0625;1,145;174,793;136,097;0,571;2,159;0;;;;;;;
1122,875;1,217;180,758;133,805;0,608;2,268;0;;;;;;;
1123,6875;1,318;185,246;135,196;0,639;2,378;0;;;;;;;
1124,5;1,378;189,754;136,305;0,674;2,487;0;;;;;;;
1125,3125;1,517;194,256;138,773;0,707;2,601;0;;;;;;;
1126,125;1,623;200,255;147,729;0,751;2,72;0;;;;;;;
1126,9375;1,647;204,74;155,014;0,781;2,843;0;;;;;;;
1127,75;1,762;209,2;164,803;0,806;2,977;0;;;;;;;
1128,5625;1,795;213,666;175,13;0,832;3,117;0;;;;;;;
1129,375;1,825;219,577;181,218;0,859;3,263;0;;;;;;;
1130,1875;1,884;224,007;189,776;0,878;3,417;0;;;;;;;
1131;1,906;228,426;195,56;0,895;3,574;0;;;;;;;
1131,8125;1,926;232,84;197,685;0,911;3,736;0;;;;;;;
1132,625;1,945;238,741;199,908;0,935;3,897;0;;;;;;;
1133,4375;1,948;243,187;201,258;0,957;4,062;0;;;;;;;
1134,25;2,061;247,641;203,774;0,981;4,226;0;;;;;;;
1135,0625;2,134;252,092;207,129;1,004;4,394;0;;;;;;;
1135,875;2,193;258,03;215,562;1,036;4,568;0;;;;;;;
1136,6875;2,322;262,438;228,725;1,051;4,752;0;;;;;;;
1137,5;2,325;263,323;240,55;1,063;4,946;0;;;;;;;
1138,3125;2,27;263,33;251,81;1,064;5,152;0;;;;;;;
1139,125;2,276;263,287;259,856;1,055;5,36;0;;;;;;;
1139,9375;2,138;263,209;278,905;1,04;5,586;0;;;;;;;
1140,75;1,945;263,043;292,897;1,007;5,824;0;;;;;;;
1141,5625;1,878;262,897;285,059;0,978;6,054;0;;;;;;;
1142,375;1,83;262,742;276,71;0,947;6,283;0;;;;;;;
1143,1875;1,84;262,673;264,541;0,933;6,5;0;;;;;;;
1144;1,939;262,653;254,173;0,929;6,705;0;;;;;;;
1144,8125;2,046;262,663;240,155;0,931;6,904;0;;;;;;;
1145,625;2,119;262,705;251,795;0,939;7,105;0;;;;;;;
1146,4375;2,07;262,66;260,667;0,93;7,314;0;;;;;;;
1147,25;2,046;262,588;268,446;0,916;7,535;0;;;;;;;
1148,0625;1,966;258,419;288,678;0,896;7,764;0;;;;;;;
1148,875;1,838;252,407;301,47;0,841;8,006;0;;;;;;;
1149,6875;1,708;247,824;315,595;0,786;8,261;0;;;;;;;
1150,5;1,51;243,22;311,541;0,726;8,516;0;;;;;;;
1151,3125;1,348;238,638;291,987;0,67;8,755;0;;;;;;;
1152,125;1,263;232,673;258,161;0,625;8,969;0;;;;;;;
1152,9375;1,291;228,33;224,237;0,617;9,155;0;;;;;;;
1153,75;1,492;224,045;205,999;0,621;9,324;0;;;;;;;
1154,5625;1,651;219,745;211,434;0,622;9,494;0;;;;;;;
1155,375;1,68;213,944;225,789;0,609;9,677;0;;;;;;;
1156,1875;1,695;209,51;236,976;0,583;9,867;0;;;;;;;
1157;1,542;205,039;246,554;0,55;10,065;0;;;;;;;
1157,8125;1,375;200,554;239,988;0,514;10,265;0;;;;;;;
1158,625;1,292;194,553;238,558;0,461;10,456;0;;;;;;;
1159,4375;1,145;190,036;241,964;0,419;10,652;0;;;;;;;
1160,25;0,985;185,487;239,291;0,37;10,849;0;;;;;;;
1161,0625;0,934;180,974;226,89;0,328;11,032;0;;;;;;;
1161,875;0,882;174,983;215,718;0,278;11,21;0;;;;;;;
1162,6875;0,865;170,522;206,88;0,247;11,381;0;;;;;;;
1163,5;0,886;166,082;197;0,219;11,538;0;;;;;;;
1164,3125;0,886;161,63;190,52;0,19;11,697;0;;;;;;;
1165,125;0,866;155,731;185,208;0,158;11,848;0;;;;;;;
1165,9375;0,835;151,299;176,587;0,132;11,989;0;;;;;;;
1166,75;0,814;146,894;168,068;0,112;12,128;0;;;;;;;
1167,5625;0,795;142,524;158,12;0,099;12,257;0;;;;;;;
1168,375;0,764;136,693;147,555;0,08;12,377;0;;;;;;;
1169,1875;0,805;132,338;140,87;0,07;12,493;0;;;;;;;
1170;0,809;128,003;132,427;0,064;12,601;0;;;;;;;
1170,8125;0,813;123,656;127,444;0,055;12,704;0;;;;;;;
1171,625;0,846;117,873;124,85;0,046;12,809;0;;;;;;;
1172,4375;0,837;113,522;120,266;0,037;12,906;0;;;;;;;
1173,25;0,816;109,173;118,986;0,028;13,005;0;;;;;;;
1174,0625;0,825;104,818;116,742;0,018;13,1;0;;;;;;;
1174,875;0,781;98,997;111,641;0,001;13,19;0;;;;;;;
1175,6875;0,771;94,643;104,66;-0,009;13,277;0;;;;;;;
1176,5;0,779;90,287;99,499;-0,019;13,358;0;;;;;;;
1177,3125;0,728;85,943;92,533;-0,027;13,435;0;;;;;;;
1178,125;0,79;80,159;87,123;-0,036;13,506;0;;;;;;;
1178,9375;0,759;75,821;83,251;-0,043;13,575;0;;;;;;;
1179,75;0,723;71,484;77,823;-0,05;13,638;0;;;;;;;
1180,5625;0,762;67,143;74,774;-0,057;13,699;0;;;;;;;
1181,375;0,718;61,361;70,509;-0,066;13,757;0;;;;;;;
1182,1875;0,66;57,018;66,427;-0,073;13,81;0;;;;;;;
1183;0,693;52,689;58,911;-0,078;13,859;0;;;;;;;
1183,8125;0,663;48,344;55,931;-0,087;13,904;0;;;;;;;
1184,625;0,63;42,573;51,279;-0,093;13,947;0;;;;;;;
1185,4375;0,662;38,234;46,939;-0,1;13,984;0;;;;;;;
1186,25;0,618;33,89;43,146;-0,108;14,02;0;;;;;;;
1187,0625;0,596;29,542;41,182;-0,117;14,054;0;;;;;;;
1187,875;0,603;23,731;38,091;-0,131;14,085;0;;;;;;;
1188,6875;0,539;19,371;35,63;-0,142;14,116;0;;;;;;;
1189,5;0,523;15,006;32,914;-0,155;14,143;0;;;;;;;
1190,3125;0,52;10,639;26,729;-0,167;14,163;0;;;;;;;
1191,125;0,434;4,823;22,026;-0,183;14,183;0;;;;;;;
1191,9375;0,456;0,449;18,248;-0,197;14,197;0;;;;;;;
1192,75;0,349;-1,045;15,168;-0,209;14,21;0;;;;;;;
1193,5625;0,305;-1,078;6,06;-0,215;14,218;0;;;;;;;
1194,375;0,361;-1,085;-3,177;-0,217;14,216;0;;;;;;;
1195,1875;0,366;-1,079;-1,956;-0,215;14,216;0;;;;;;;
1196;0,353;-1,087;1,433;-0,217;14,217;0;;;;;;;
1196,8125;0,428;-1,081;1,167;-0,216;14,216;0;;;;;;;
1197,625;0,397;-1,087;1,131;-0,217;14,217;0;;;;;;;
1198,4375;0,352;-1,092;-0,535;-0,218;14,219;0;;;;;;;
1199,25;0,401;-1,09;-0,026;-0,218;14,218;0;;;;;;;
1200,0625;0,359;-1,093;-1,131;-0,218;14,217;0;;;;;;;
1200,875;0,371;-1,09;0,936;-0,218;14,219;0;;;;;;;
1201,6875;0,394;-1,097;1,613;-0,219;14,218;0;;;;;;;
1202,5;0,357;-1,097;0,801;-0,219;14,219;0;;;;;;;
1203,3125;0,376;-1,092;1,116;-0,218;14,218;0;;;;;;;
1204,125;0,397;-1,099;-0,609;-0,219;14,218;0;;;;;;;
1204,9375;0,346;-1,095;3,293;-0,219;14,219;0;;;;;;;
1205,75;0,388;-1,092;-1,818;-0,218;14,218;0;;;;;;;
1206,5625;0,368;-1,102;-0,343;-0,22;14,218;0;;;;;;;
1207,375;0,346;-1,095;-2,165;-0,219;14,219;0;;;;;;;
1208,1875;0,395;-1,099;-1,485;-0,219;14,219;0;;;;;;;
1209;0,361;-1,099;1,647;-0,219;14,218;0;;;;;;;
1209,8125;0,334;-1,087;-0,883;-0,217;14,219;0;;;;;;;
1210,625;0,384;-1,096;0,623;-0,219;14,219;0;;;;;;;
1211,4375;0,354;-1,094;2,394;-0,218;14,219;0;;;;;;;
1212,25;0,334;-1,093;-0,221;-0,218;14,219;0;;;;;;;
1213,0625;0,394;-1,099;2,243;-0,219;14,218;0;;;;;;;
1213,875;0,334;-1,1;-0,031;-0,22;14,22;0;;;;;;;
1214,6875;0,346;-1,102;0,981;-0,22;14,219;0;;;;;;;
1215,5;0,378;-1,089;-1,049;-0,217;14,218;0;;;;;;;
1216,3125;0,329;-1,097;0,689;-0,219;14,22;0;;;;;;;
1217,125;0,346;-1,096;0,241;-0,219;14,221;0;;;;;;;
1217,9375;0,378;-1,099;-0,701;-0,219;14,218;0;;;;;;;
1218,75;0,319;-1,095;-0,045;-0,219;14,22;0;;;;;;;
1219,5625;0,361;-1,094;-0,822;-0,218;14,219;0;;;;;;;
1220,375;0,373;-1,102;-0,894;-0,22;14,219;0;;;;;;;
1221,1875;0,312;-1,097;0,41;-0,219;14,221;0;;;;;;;
1222;0,363;-1,099;-1,929;-0,219;14,219;0;;;;;;;
1222,8125;0,334;-1,1;-1,522;-0,22;14,218;0;;;;;;;
1223,625;0,3;-1,096;-0,486;-0,219;14,22;0;;;;;;;
1224,4375;0,372;-1,101;-1,442;-0,22;14,219;0;;;;;;;
1225,25;0,341;-1,1;-0,133;-0,22;14,219;0;;;;;;;
1226,0625;0,305;-1,097;0,81;-0,219;14,22;0;;;;;;;
1226,875;0,356;-1,102;-0,96;-0,22;14,218;0;;;;;;;
1227,6875;0,312;-1,095;-0,168;-0,219;14,22;0;;;;;;;
1228,5;0,319;-1,107;0,291;-0,221;14,22;0;;;;;;;
1229,3125;0,361;-1,107;-2,607;-0,221;14,218;0;;;;;;;
1230,125;0,31;-1,109;-0,376;-0,221;14,219;0;;;;;;;
1230,9375;0,32;-1,102;0,25;-0,22;14,22;0;;;;;;;
1231,75;0,351;-1,098;1,133;-0,219;14,219;0;;;;;;;
1232,5625;0,288;-1,097;0,842;-0,219;14,221;0;;;;;;;
1233,375;0,324;-1,097;-0,261;-0,219;14,219;0;;;;;;;
1234,1875;0,337;-1,101;0,476;-0,22;14,219;0;;;;;;;
1235;0,294;-1,105;-1,524;-0,22;14,22;0;;;;;;;
1235,8125;0,342;-1,098;0,237;-0,219;14,22;0;;;;;;;
1236,625;0,318;-1,099;0,135;-0,219;14,219;0;;;;;;;
1237,4375;0,276;-1,095;-1,457;-0,219;14,221;0;;;;;;;
1238,25;0,341;-1,094;-1,216;-0,218;14,219;0;;;;;;;
1239,0625;0,294;-1,101;-0,609;-0,22;14,22;0;;;;;;;
1239,875;0,282;-1,1;0,512;-0,22;14,22;0;;;;;;;
1240,6875;0,342;-1,105;-0,224;-0,221;14,22;0;;;;;;;
1241,5;0,277;-1,104;0,461;-0,22;14,22;0;;;;;;;
1242,3125;0,278;-1,099;0,308;-0,219;14,221;0;;;;;;;
1243,125;0,323;-1,105;-0,551;-0,221;14,219;0;;;;;;;
1243,9375;0,275;-1,101;1,151;-0,22;14,22;0;;;;;;;
1244,75;0,293;-1,102;0,019;-0,22;14,221;0;;;;;;;
1245,5625;0,318;-1,106;0,169;-0,221;14,22;0;;;;;;;
1246,375;0,266;-1,098;-0,741;-0,219;14,22;0;;;;;;;
1247,1875;0,307;-1,106;1,133;-0,221;14,22;0;;;;;;;
1248;0,311;-1,101;1,761;-0,22;14,22;0;;;;;;;
1248,8125;0,267;-1,105;1,045;-0,221;14,221;0;;;;;;;
1249,625;0,312;-1,102;-1,135;-0,22;14,219;0;;;;;;;
1250,4375;0,283;-1,103;-0,389;-0,22;14,22;0;;;;;;;
1251,25;0,25;-1,105;0,163;-0,221;14,222;0;;;;;;;
1252,0625;0,304;-1,106;-0,974;-0,221;14,221;0;;;;;;;
1252,875;0,281;-1,11;-0,164;-0,222;14,22;0;;;;;;;
1253,6875;0,247;-1,104;-0,507;-0,22;14,222;0;;;;;;;
1254,5;0,308;-1,105;2,003;-0,221;14,221;0;;;;;;;
1255,3125;0,269;-1,108;-0,06;-0,221;14,221;0;;;;;;;
1256,125;0,252;-1,103;-0,059;-0,22;14,221;0;;;;;;;
1256,9375;0,298;-1,11;0,344;-0,222;14,22;0;;;;;;;
1257,75;0,254;-1,11;0,489;-0,222;14,221;0;;;;;;;
1258,5625;0,266;-1,106;1,283;-0,221;14,221;0;;;;;;;
1259,375;0,298;-1,113;0,835;-0,222;14,22;0;;;;;;;
1260,1875;0,251;-1,109;1,309;-0,221;14,222;0;;;;;;;
1261;0,274;-1,106;-0,181;-0,221;14,222;0;;;;;;;
1261,8125;0,288;-1,108;-0,779;-0,221;14,221;0;;;;;;;
1262,625;0,239;-1,109;1,467;-0,221;14,222;0;;;;;;;
1263,4375;0,278;-1,114;2,417;-0,222;14,222;0;;;;;;;
1264,25;0,274;-1,106;-1,734;-0,221;14,221;0;;;;;;;
1265,0625;0,23;-1,11;-0,187;-0,222;14,223;0;;;;;;;
1265,875;0,289;-1,11;-0,969;-0,222;14,221;0;;;;;;;
1266,6875;0,248;-1,107;0,575;-0,221;14,222;0;;;;;;;
1267,5;0,216;-1,111;-0,305;-0,222;14,223;0;;;;;;;
1268,3125;0,286;-1,112;0,073;-0,222;14,222;0;;;;;;;
1269,125;0,256;-1,116;-2,121;-0,223;14,222;0;;;;;;;
1269,9375;0,229;-1,113;0,575;-0,222;14,223;0;;;;;;;
1270,75;0,275;-1,108;-0,944;-0,221;14,221;0;;;;;;;
1271,5625;0,215;-1,12;1,679;-0,224;14,222;0;;;;;;;
1272,375;0,236;-1,111;1,012;-0,222;14,223;0;;;;;;;
