Time[ms];"IL.FB([Axis1] Current feedback)[Arms]";"VL.CMD([Axis1] Velocity command)[mm/s]";"VL.FB([Axis1] Velocity feedback)[mm/s]";"PL.ERR([Axis1] Position error)[mm]";"PL.FB([Axis1] Position feedback)[mm]";"IL.BUSFF([Axis1] External feed-forward)[Arms]";;;;#ParentName;#Name;#Type;#Value
623,75;-0,375;0,671;-8,472;0,134;0,067;0;;;;;;;
624,375;-0,304;0,68;-3,671;0,136;0,06;0;;;;;;;
625;-0,355;0,703;-1,24;0,14;0,061;0;;;;;;;
625,625;-0,287;0,707;-2,641;0,141;0,058;0;;;;;;;
626,25;-0,325;0,712;2,352;0,142;0,06;0;;;;;;;
626,875;-0,338;0,715;-0,888;0,143;0,061;0;;;;;;;
627,5;-0,304;0,706;0,64;0,141;0,057;0;;;;;;;
628,125;-0,357;0,721;-2,466;0,144;0,059;0;;;;;;;
628,75;-0,302;0,706;-0,046;0,141;0,056;0;;;;;;;
629,375;-0,36;0,716;-0,088;0,143;0,058;0;;;;;;;
630;-0,338;0,702;-0,155;0,14;0,058;0;;;;;;;
630,625;-0,323;0,711;0,743;0,142;0,056;0;;;;;;;
631,25;-0,362;0,71;-0,298;0,142;0,058;0;;;;;;;
631,875;-0,3;0,706;-0,782;0,141;0,055;0;;;;;;;
632,5;-0,356;0,724;1,065;0,145;0,059;0;;;;;;;
633,125;-0,312;0,718;-1,094;0,143;0,054;0;;;;;;;
633,75;-0,351;0,731;-0,028;0,146;0,057;0;;;;;;;
634,375;-0,34;0,733;-0,75;0,146;0,056;0;;;;;;;
635;-0,326;0,731;0,715;0,146;0,056;0;;;;;;;
635,625;-0,35;0,726;-1,442;0,145;0,057;0;;;;;;;
636,25;-0,293;0,718;0,313;0,143;0,054;0;;;;;;;
636,875;-0,353;0,724;-0,239;0,145;0,058;0;;;;;;;
637,5;-0,31;0,712;0,025;0,142;0,055;0;;;;;;;
638,125;-0,346;0,723;0,034;0,144;0,055;0;;;;;;;
638,75;-0,325;0,714;1,651;0,142;0,057;0;;;;;;;
639,375;-0,323;0,719;-1,347;0,144;0,054;0;;;;;;;
640;-0,34;0,724;-0,207;0,144;0,056;0;;;;;;;
640,625;-0,296;0,711;-0,638;0,142;0,054;0;;;;;;;
641,25;-0,344;0,732;-0,915;0,146;0,056;0;;;;;;;
641,875;-0,289;0,725;0,223;0,145;0,054;0;;;;;;;
642,5;-0,315;0,729;1,553;0,146;0,056;0;;;;;;;
643,125;-0,314;0,728;-2,122;0,145;0,055;0;;;;;;;
643,75;-0,289;0,733;2,415;0,146;0,054;0;;;;;;;
644,375;-0,346;0,735;-0,409;0,147;0,056;0;;;;;;;
645;-0,297;0,72;0,214;0,144;0,053;0;;;;;;;
645,625;-0,34;0,733;-0,433;0,146;0,056;0;;;;;;;
646,25;-0,285;0,719;-0,357;0,143;0,054;0;;;;;;;
646,875;-0,319;0,723;1,58;0,144;0,055;0;;;;;;;
647,5;-0,325;0,717;1,331;0,143;0,056;0;;;;;;;
648,125;-0,278;0,721;1,74;0,144;0,054;0;;;;;;;
648,75;-0,331;0,735;-3,419;0,147;0,056;0;;;;;;;
649,375;-0,276;0,72;2,02;0,144;0,054;0;;;;;;;
650;-0,334;0,735;-0,727;0,147;0,056;0;;;;;;;
650,625;-0,296;0,732;-1,157;0,146;0,054;0;;;;;;;
651,25;-0,296;0,736;-1,866;0,147;0,054;0;;;;;;;
651,875;-0,321;0,741;2,254;0,148;0,055;0;;;;;;;
652,5;-0,277;0,732;1,439;0,146;0,054;0;;;;;;;
653,125;-0,333;0,733;-1,171;0,146;0,057;0;;;;;;;
653,75;-0,281;0,721;-0,353;0,144;0,054;0;;;;;;;
654,375;-0,333;0,726;2,016;0,145;0,057;0;;;;;;;
655;-0,302;0,717;-1,191;0,143;0,055;0;;;;;;;
655,625;-0,3;0,72;-1,997;0,144;0,054;0;;;;;;;
656,25;-0,322;0,725;0,444;0,145;0,056;0;;;;;;;
656,875;-0,269;0,727;-0,737;0,145;0,054;0;;;;;;;
657,5;-0,322;0,729;-0,977;0,146;0,056;0;;;;;;;
658,125;-0,28;0,73;0,112;0,146;0,054;0;;;;;;;
658,75;-0,316;0,734;-0,662;0,147;0,055;0;;;;;;;
659,375;-0,308;0,736;-0,068;0,147;0,053;0;;;;;;;
660;-0,284;0,737;1,186;0,147;0,053;0;;;;;;;
660,625;-0,319;0,734;1,704;0,147;0,056;0;;;;;;;
661,25;-0,272;0,729;-1,028;0,146;0,054;0;;;;;;;
661,875;-0,312;0,734;-3,332;0,146;0,055;0;;;;;;;
662,5;-0,261;0,731;-2,977;0,146;0,052;0;;;;;;;
663,125;-0,303;0,727;0,146;0,145;0,054;0;;;;;;;
663,75;-0,281;0,727;1,081;0,145;0,052;0;;;;;;;
664,375;-0,272;0,729;-0,346;0,146;0,052;0;;;;;;;
665;-0,31;0,74;-2,558;0,148;0,054;0;;;;;;;
665,625;-0,262;0,737;1,416;0,147;0,051;0;;;;;;;
666,25;-0,304;0,753;-3,755;0,15;0,052;0;;;;;;;
666,875;-0,266;0,75;-1,309;0,15;0,049;0;;;;;;;
667,5;-0,282;0,773;-1,907;0,154;0,049;0;;;;;;;
668,125;-0,269;0,765;2,911;0,153;0,051;0;;;;;;;
668,75;-0,251;0,751;0,495;0,15;0,05;0;;;;;;;
669,375;-0,3;0,761;-3,449;0,152;0,052;0;;;;;;;
670;-0,258;0,744;1,639;0,148;0,049;0;;;;;;;
670,625;-0,308;0,752;0,069;0,15;0,052;0;;;;;;;
671,25;-0,258;0,749;-1,39;0,15;0,051;0;;;;;;;
671,875;-0,275;0,745;0,569;0,149;0,052;0;;;;;;;
672,5;-0,283;0,747;-2,221;0,149;0,05;0;;;;;;;
673,125;-0,243;0,75;0,603;0,15;0,05;0;;;;;;;
673,75;-0,292;0,75;-0,602;0,15;0,05;0;;;;;;;
674,375;-0,248;0,741;1,034;0,148;0,049;0;;;;;;;
675;-0,297;0,757;0,162;0,151;0,051;0;;;;;;;
675,625;-0,262;0,757;-0,588;0,151;0,049;0;;;;;;;
676,25;-0,273;0,763;-1,401;0,152;0,049;0;;;;;;;
676,875;-0,284;0,762;1,072;0,152;0,051;0;;;;;;;
677,5;-0,239;0,757;-1,163;0,151;0,048;0;;;;;;;
678,125;-0,292;0,759;-1,013;0,152;0,051;0;;;;;;;
678,75;-0,239;0,749;0,459;0,149;0,048;0;;;;;;;
679,375;-0,289;0,745;3,559;0,149;0,052;0;;;;;;;
680;-0,259;0,747;-1,551;0,149;0,05;0;;;;;;;
680,625;-0,258;0,749;-1,529;0,149;0,049;0;;;;;;;
681,25;-0,283;0,752;-1,614;0,15;0,051;0;;;;;;;
681,875;-0,232;0,747;1,408;0,149;0,048;0;;;;;;;
682,5;-0,293;0,76;-2,325;0,152;0,05;0;;;;;;;
683,125;-0,236;0,747;0,958;0,149;0,048;0;;;;;;;
683,75;-0,277;0,76;0,005;0,152;0,05;0;;;;;;;
684,375;-0,257;0,759;0,831;0,152;0,05;0;;;;;;;
685;-0,243;0,764;-3,736;0,153;0,048;0;;;;;;;
685,625;-0,287;0,76;0,857;0,152;0,051;0;;;;;;;
686,25;-0,231;0,75;1,811;0,15;0,048;0;;;;;;;
686,875;-0,273;0,759;-0,22;0,151;0,051;0;;;;;;;
687,5;-0,232;0,746;-0,86;0,149;0,048;0;;;;;;;
688,125;-0,273;0,747;0,495;0,149;0,05;0;;;;;;;
688,75;-0,261;0,743;2,245;0,148;0,05;0;;;;;;;
689,375;-0,238;0,747;-2,02;0,149;0,047;0;;;;;;;
690;-0,273;0,751;1,151;0,15;0,051;0;;;;;;;
690,625;-0,224;0,746;0,089;0,149;0,047;0;;;;;;;
691,25;-0,277;0,762;0,91;0,152;0,051;0;;;;;;;
691,875;-0,223;0,755;-2,728;0,151;0,049;0;;;;;;;
692,5;-0,253;0,76;0,483;0,152;0,049;0;;;;;;;
693,125;-0,254;0,756;0,479;0,151;0,05;0;;;;;;;
693,75;-0,214;0,753;1,436;0,15;0,049;0;;;;;;;
694,375;-0,266;0,763;-0,354;0,152;0,051;0;;;;;;;
695;-0,216;0,75;-0,73;0,15;0,048;0;;;;;;;
695,625;-0,265;0,761;0,563;0,152;0,051;0;;;;;;;
696,25;-0,229;0,75;-0,883;0,15;0,049;0;;;;;;;
696,875;-0,235;0,753;-1,495;0,15;0,048;0;;;;;;;
697,5;-0,254;0,751;0,047;0,15;0,05;0;;;;;;;
698,125;-0,212;0,74;-0,117;0,148;0,049;0;;;;;;;
698,75;-0,263;0,754;1,732;0,151;0,051;0;;;;;;;
699,375;-0,21;0,748;1,366;0,149;0,047;0;;;;;;;
700;-0,261;0,765;-0,289;0,153;0,051;0;;;;;;;
700,625;-0,232;0,76;1,163;0,152;0,048;0;;;;;;;
701,25;-0,232;0,765;-1,759;0,153;0,048;0;;;;;;;
701,875;-0,251;0,762;2,285;0,152;0,049;0;;;;;;;
702,5;-0,212;0,763;-1,66;0,152;0,047;0;;;;;;;
703,125;-0,253;0,77;0,708;0,154;0,05;0;;;;;;;
703,75;-0,215;0,754;0,342;0,15;0,049;0;;;;;;;
704,375;-0,254;0,753;0,717;0,15;0,049;0;;;;;;;
705;-0,235;0,751;-0,36;0,15;0,049;0;;;;;;;
705,625;-0,229;0,754;0,624;0,151;0,048;0;;;;;;;
706,25;-0,254;0,755;-1,316;0,151;0,051;0;;;;;;;
706,875;-0,21;0,743;1,096;0,148;0,048;0;;;;;;;
707,5;-0,258;0,757;1,155;0,151;0,052;0;;;;;;;
708,125;-0,215;0,754;1,963;0,151;0,049;0;;;;;;;
708,75;-0,243;0,757;2,45;0,151;0,051;0;;;;;;;
709,375;-0,234;0,752;0,678;0,15;0,052;0;;;;;;;
710;-0,221;0,757;-1,376;0,151;0,049;0;;;;;;;
710,625;-0,249;0,761;-0,471;0,152;0,051;0;;;;;;;
711,25;-0,199;0,75;0,888;0,15;0,048;0;;;;;;;
711,875;-0,254;0,759;0,915;0,151;0,051;0;;;;;;;
712,5;-0,207;0,747;-1,069;0,149;0,048;0;;;;;;;
713,125;-0,231;0,753;-1,182;0,15;0,05;0;;;;;;;
713,75;-0,22;0,745;0,573;0,149;0,05;0;;;;;;;
714,375;-0,199;0,75;0,434;0,15;0,049;0;;;;;;;
715;-0,236;0,753;-0,199;0,15;0,051;0;;;;;;;
715,625;-0,187;0,744;-0,313;0,148;0,048;0;;;;;;;
716,25;-0,249;0,759;-0,114;0,152;0,051;0;;;;;;;
716,875;-0,198;0,759;-0,573;0,152;0,05;0;;;;;;;
717,5;-0,229;0,758;0,404;0,151;0,049;0;;;;;;;
718,125;-0,224;0,759;-1,715;0,151;0,051;0;;;;;;;
718,75;-0,189;0,76;-0,469;0,152;0,049;0;;;;;;;
719,375;-0,238;0,768;-0,028;0,153;0,051;0;;;;;;;
720;-0,189;0,748;1,029;0,149;0,048;0;;;;;;;
720,625;-0,241;0,757;0,559;0,151;0,052;0;;;;;;;
721,25;-0,202;0,742;0,696;0,148;0,049;0;;;;;;;
721,875;-0,216;0,751;1,153;0,15;0,05;0;;;;;;;
722,5;-0,224;0,745;-0,747;0,149;0,05;0;;;;;;;
723,125;-0,182;0,753;-0,001;0,15;0,048;0;;;;;;;
723,75;-0,228;0,76;-1,22;0,152;0,05;0;;;;;;;
724,375;-0,178;0,752;0,567;0,15;0,048;0;;;;;;;
725;-0,232;0,766;-0,347;0,153;0,049;0;;;;;;;
725,625;-0,204;0,761;1,452;0,152;0,05;0;;;;;;;
726,25;-0,206;0,759;-0,181;0,151;0,049;0;;;;;;;
726,875;-0,229;0,763;-3,04;0,152;0,05;0;;;;;;;
727,5;-0,178;0,754;1,494;0,151;0,048;0;;;;;;;
728,125;-0,227;0,758;2,08;0,151;0,051;0;;;;;;;
728,75;-0,18;0,743;0,678;0,148;0,047;0;;;;;;;
729,375;-0,224;0,752;1,317;0,15;0,051;0;;;;;;;
730;-0,209;0,746;-1,23;0,149;0,05;0;;;;;;;
730,625;-0,195;0,747;-3,3;0,149;0,048;0;;;;;;;
731,25;-0,228;0,754;0,168;0,151;0,05;0;;;;;;;
731,875;-0,173;0,747;-0,239;0,149;0,047;0;;;;;;;
732,5;-0,224;0,763;-3,562;0,152;0,051;0;;;;;;;
733,125;-0,171;0,768;-5,557;0,153;0,044;0;;;;;;;
733,75;-0,209;0,754;13,763;0,151;0,054;0;;;;;;;
734,375;-0,207;0,734;1,002;0,147;0,056;0;;;;;;;
735;-0,186;0,745;-5,45;0,149;0,052;0;;;;;;;
735,625;-0,236;0,735;4,579;0,147;0,056;0;;;;;;;
736,25;-0,18;0,73;-4,345;0,146;0,052;0;;;;;;;
736,875;-0,231;0,733;2,108;0,146;0,055;0;;;;;;;
737,5;-0,179;0,721;0,743;0,144;0,053;0;;;;;;;
738,125;-0,204;0,73;0,789;0,146;0,055;0;;;;;;;
738,75;-0,201;0,712;8,004;0,142;0,059;0;;;;;;;
739,375;-0,21;0,63;46,254;0,126;0,084;0;;;;;;;
740;-0,337;0,457;48,294;0,091;0,117;0;;;;;;;
740,625;-0,393;0,357;22,812;0,071;0,129;0;;;;;;;
741,25;-0,507;0,347;-0,207;0,069;0,134;0;;;;;;;
741,875;-0,427;0,346;-2,427;0,069;0,13;0;;;;;;;
742,5;-0,384;0,378;-8,633;0,075;0,125;0;;;;;;;
743,125;-0,352;0,396;-7,243;0,079;0,122;0;;;;;;;
743,75;-0,265;0,411;-5,627;0,082;0,117;0;;;;;;;
744,375;-0,308;0,421;-2,554;0,084;0,119;0;;;;;;;
745;-0,255;0,4;2,05;0,08;0,117;0;;;;;;;
745,625;-0,31;0,409;0,76;0,082;0,12;0;;;;;;;
746,25;-0,295;0,398;-1,797;0,08;0,119;0;;;;;;;
746,875;-0,291;0,409;-1,4;0,082;0,117;0;;;;;;;
747,5;-0,312;0,409;-1,876;0,082;0,118;0;;;;;;;
748,125;-0,265;0,404;-0,411;0,081;0,116;0;;;;;;;
748,75;-0,316;0,417;-0,463;0,083;0,12;0;;;;;;;
749,375;-0,273;0,403;-0,283;0,081;0,117;0;;;;;;;
750;-0,326;0,419;0,439;0,084;0,12;0;;;;;;;
750,625;-0,309;0,411;-0,841;0,082;0,119;0;;;;;;;
751,25;-0,289;0,413;-0,253;0,083;0,118;0;;;;;;;
751,875;-0,315;0,411;-0,696;0,082;0,12;0;;;;;;;
752,5;-0,266;0,407;0,595;0,081;0,116;0;;;;;;;
753,125;-0,321;0,418;0,554;0,084;0,118;0;;;;;;;
753,75;-0,273;0,408;-1,457;0,081;0,117;0;;;;;;;
754,375;-0,309;0,407;0,68;0,081;0,118;0;;;;;;;
755;-0,299;0,403;-0,769;0,08;0,118;0;;;;;;;
755,625;-0,287;0,398;1,791;0,08;0,118;0;;;;;;;
756,25;-0,322;0,406;0,526;0,081;0,119;0;;;;;;;
756,875;-0,268;0,398;1,449;0,08;0,116;0;;;;;;;
757,5;-0,321;0,413;1,396;0,082;0,12;0;;;;;;;
758,125;-0,275;0,409;-2,004;0,082;0,117;0;;;;;;;
758,75;-0,302;0,419;-0,607;0,084;0,119;0;;;;;;;
759,375;-0,299;0,409;1,247;0,082;0,119;0;;;;;;;
760;-0,263;0,411;-1,536;0,082;0,118;0;;;;;;;
760,625;-0,318;0,417;-1,439;0,083;0,12;0;;;;;;;
761,25;-0,268;0,404;1,982;0,081;0,117;0;;;;;;;
761,875;-0,315;0,415;-1,298;0,083;0,119;0;;;;;;;
762,5;-0,229;3,3;-2,324;0,082;0,116;0;;;;;;;
763,125;-0,234;6,209;0,213;0,086;0,116;0;;;;;;;
763,75;-0,21;10,575;-1,03;0,092;0,116;0;;;;;;;
764,375;-0,149;13,49;2,042;0,097;0,115;0;;;;;;;
765;-0,19;17,899;-1,968;0,112;0,117;0;;;;;;;
765,625;-0,11;20,831;0,16;0,121;0,114;0;;;;;;;
766,25;-0,141;25,26;-1,468;0,139;0,115;0;;;;;;;
766,875;-0,086;28,212;-1,311;0,152;0,114;0;;;;;;;
767,5;-0,076;32,664;-1,624;0,175;0,113;0;;;;;;;
768,125;-0,066;35,637;1,544;0,192;0,117;0;;;;;;;
768,75;0,013;40,088;5,023;0,215;0,118;0;;;;;;;
769,375;0;43,062;13,156;0,232;0,127;0;;;;;;;
770;0,079;47,465;22,714;0,246;0,139;0;;;;;;;
770,625;0,047;50,397;38,72;0,254;0,165;0;;;;;;;
771,25;0,078;54,741;51,849;0,256;0,196;0;;;;;;;
771,875;0,072;57,629;47,528;0,256;0,226;0;;;;;;;
772,5;0,059;62,019;41,726;0,267;0,255;0;;;;;;;
773,125;0,111;64,941;46,402;0,273;0,28;0;;;;;;;
773,75;0,096;69,36;46,641;0,29;0,311;0;;;;;;;
774,375;0,184;72,334;26,938;0,307;0,326;0;;;;;;;
775;0,245;76,859;25,27;0,345;0,344;0;;;;;;;
775,625;0,394;79,855;33,988;0,366;0,363;0;;;;;;;
776,25;0,511;84,353;39,47;0,399;0,387;0;;;;;;;
776,875;0,56;87,335;47,992;0,418;0,418;0;;;;;;;
777,5;0,67;91,765;61,141;0,437;0,453;0;;;;;;;
778,125;0,648;94,718;71,764;0,449;0,501;0;;;;;;;
778,75;0,681;99,093;80,652;0,458;0,547;0;;;;;;;
779,375;0,638;102,015;90,168;0,464;0,605;0;;;;;;;
780;0,628;106,364;95,376;0,467;0,664;0;;;;;;;
780,625;0,621;109,274;95,48;0,471;0,722;0;;;;;;;
781,25;0,58;113,642;99,426;0,478;0,787;0;;;;;;;
781,875;0,648;116,539;104,425;0,479;0,848;0;;;;;;;
782,5;0,63;120,93;103,514;0,49;0,917;0;;;;;;;
783,125;0,689;123,839;106,576;0,494;0,982;0;;;;;;;
783,75;0,674;128,212;114,049;0,502;1,053;0;;;;;;;
784,375;0,719;131,128;116,312;0,507;1,127;0;;;;;;;
785;0,748;135,492;119,533;0,513;1,199;0;;;;;;;
785,625;0,749;138,408;124,114;0,518;1,28;0;;;;;;;
786,25;0,787;142,749;127,4;0,52;1,356;0;;;;;;;
786,875;0,796;145,667;133,588;0,525;1,443;0;;;;;;;
787,5;0,83;150,025;130,47;0,53;1,522;0;;;;;;;
788,125;0,841;152,945;134,688;0,536;1,605;0;;;;;;;
788,75;0,881;157,333;135,069;0,547;1,692;0;;;;;;;
789,375;0,917;160,272;133,909;0,557;1,774;0;;;;;;;
790;0,969;164,693;135,08;0,574;1,861;0;;;;;;;
790,625;1,026;167,631;132,855;0,584;1,942;0;;;;;;;
791,25;1,09;172,086;135,417;0,608;2,028;0;;;;;;;
791,875;1,148;175,044;136,972;0,621;2,112;0;;;;;;;
792,5;1,162;179,507;135,067;0,647;2,196;0;;;;;;;
793,125;1,224;182,488;138,495;0,665;2,283;0;;;;;;;
793,75;1,255;186,958;140,056;0,692;2,366;0;;;;;;;
794,375;1,356;189,968;137,768;0,716;2,455;0;;;;;;;
795;1,415;194,455;138,876;0,747;2,541;0;;;;;;;
795,625;1,531;197,455;146,101;0,769;2,632;0;;;;;;;
796,25;1,608;201,961;146,618;0,803;2,724;0;;;;;;;
796,875;1,65;204,956;151,763;0,824;2,819;0;;;;;;;
797,5;1,729;209,442;159,831;0,854;2,92;0;;;;;;;
798,125;1,727;212,428;166,63;0,874;3,023;0;;;;;;;
798,75;1,828;216,887;174,715;0,899;3,132;0;;;;;;;
799,375;1,839;219,844;181,839;0,912;3,244;0;;;;;;;
800;1,893;224,274;189,609;0,931;3,363;0;;;;;;;
800,625;1,908;227,221;192,698;0,943;3,483;0;;;;;;;
801,25;1,907;231,633;199,202;0,958;3,607;0;;;;;;;
801,875;1,937;234,578;202,722;0,969;3,733;0;;;;;;;
802,5;1,874;239;201,536;0,987;3,86;0;;;;;;;
803,125;1,96;241,952;202,423;0,999;3,986;0;;;;;;;
803,75;1,972;246,395;205,922;1,021;4,115;0;;;;;;;
804,375;2,057;249,359;206,464;1,036;4,245;0;;;;;;;
805;2,104;253,803;210,893;1,057;4,376;0;;;;;;;
805,625;2,126;256,77;217,008;1,073;4,512;0;;;;;;;
806,25;2,23;261,196;223,039;1,091;4,651;0;;;;;;;
806,875;2,221;263,523;232,137;1,102;4,797;0;;;;;;;
807,5;2,315;263,545;244,466;1,107;4,947;0;;;;;;;
808,125;2,267;263,547;257,293;1,107;5,11;0;;;;;;;
808,75;2,261;263,501;258,341;1,098;5,272;0;;;;;;;
809,375;2,159;263,464;269,311;1,091;5,439;0;;;;;;;
810;2,012;263,357;286,184;1,07;5,62;0;;;;;;;
810,625;1,938;263,23;298,921;1,044;5,802;0;;;;;;;
811,25;1,798;263,072;295,063;1,013;5,99;0;;;;;;;
811,875;1,762;262,963;286,949;0,991;6,167;0;;;;;;;
812,5;1,75;262,86;278,696;0,97;6,341;0;;;;;;;
813,125;1,767;262,809;266,633;0,96;6,509;0;;;;;;;
813,75;1,824;262,775;254,584;0,953;6,666;0;;;;;;;
814,375;1,903;262,779;245,172;0,954;6,822;0;;;;;;;
815;2,001;262,8;240,371;0,958;6,969;0;;;;;;;
815,625;2,057;262,82;254,453;0,962;7,13;0;;;;;;;
816,25;2,036;262,772;263,299;0,953;7,291;0;;;;;;;
816,875;2,014;262,724;273,519;0,943;7,464;0;;;;;;;
817,5;1,918;259,989;278,003;0,923;7,638;0;;;;;;;
818,125;1,82;257,01;293,88;0,901;7,82;0;;;;;;;
818,75;1,752;252,47;310,097;0,854;8,015;0;;;;;;;
819,375;1,584;249,396;323,838;0,813;8,216;0;;;;;;;
820;1,476;244,758;326,81;0,746;8,419;0;;;;;;;
820,625;1,278;241,668;314,285;0,702;8,615;0;;;;;;;
821,25;1,162;237,092;291,223;0,648;8,798;0;;;;;;;
821,875;1,088;234,11;259,815;0,626;8,961;0;;;;;;;
822,5;1,097;229,726;230,637;0,61;9,108;0;;;;;;;
823,125;1,276;226,863;210,563;0,611;9,239;0;;;;;;;
823,75;1,39;222,589;204,418;0,617;9,368;0;;;;;;;
824,375;1,582;219,736;208,378;0,62;9,497;0;;;;;;;
825;1,606;215,401;220,292;0,614;9,635;0;;;;;;;
825,625;1,613;212,466;232,758;0,601;9,78;0;;;;;;;
826,25;1,53;208,023;240,584;0,573;9,929;0;;;;;;;
826,875;1,39;205,025;246,81;0,547;10,086;0;;;;;;;
827,5;1,316;200,522;245,445;0,507;10,236;0;;;;;;;
828,125;1,187;197,527;241,648;0,482;10,392;0;;;;;;;
828,75;1,114;193,004;239,229;0,439;10,538;0;;;;;;;
829,375;0,985;189,986;242,952;0,409;10,692;0;;;;;;;
830;0,892;185,458;236,549;0,364;10,84;0;;;;;;;
830,625;0,848;182,446;229,513;0,336;10,982;0;;;;;;;
831,25;0,778;177,957;220,491;0,299;11,123;0;;;;;;;
831,875;0,79;174,966;210,805;0,275;11,252;0;;;;;;;
832,5;0,775;170,523;205,076;0,247;11,382;0;;;;;;;
833,125;0,799;167,554;196,482;0,227;11,504;0;;;;;;;
833,75;0,805;163,128;189,847;0,202;11,623;0;;;;;;;
834,375;0,783;160,172;187,26;0,185;11,742;0;;;;;;;
835;0,78;155,752;179,024;0,162;11,851;0;;;;;;;
835,625;0,775;152,808;176,153;0,147;11,964;0;;;;;;;
836,25;0,757;148,395;168,587;0,125;12,067;0;;;;;;;
836,875;0,745;145,472;163,933;0,115;12,171;0;;;;;;;
837,5;0,72;141,091;153,789;0,099;12,267;0;;;;;;;
838,125;0,692;138,18;147,395;0,091;12,359;0;;;;;;;
838,75;0,708;133,829;141,241;0,081;12,449;0;;;;;;;
839,375;0,689;130,935;135,503;0,077;12,531;0;;;;;;;
840;0,75;126,618;126,074;0,074;12,614;0;;;;;;;
840,625;0,749;123,73;124,441;0,07;12,691;0;;;;;;;
841,25;0,784;119,396;125,279;0,064;12,768;0;;;;;;;
841,875;0,784;116,509;119,106;0,061;12,843;0;;;;;;;
842,5;0,774;112,178;118,636;0,055;12,916;0;;;;;;;
843,125;0,796;109,279;116,939;0,049;12,991;0;;;;;;;
843,75;0,748;104,925;113,917;0,039;13,06;0;;;;;;;
844,375;0,779;102,03;110,474;0,034;13,131;0;;;;;;;
845;0,731;97,672;108,1;0,023;13,197;0;;;;;;;
845,625;0,747;94,775;101,633;0,018;13,261;0;;;;;;;
846,25;0,738;90,443;93,41;0,012;13,32;0;;;;;;;
846,875;0,72;87,557;89,327;0,009;13,377;0;;;;;;;
847,5;0,773;83,233;86,98;0,005;13,431;0;;;;;;;
848,125;0,716;80,347;84,689;0,001;13,484;0;;;;;;;
848,75;0,774;76,017;80,65;-0,004;13,536;0;;;;;;;
849,375;0,733;73,121;79,666;-0,009;13,586;0;;;;;;;
850;0,737;68,786;76,372;-0,015;13,633;0;;;;;;;
850,625;0,711;65,897;71,381;-0,019;13,678;0;;;;;;;
851,25;0,674;61,556;67,88;-0,027;13,721;0;;;;;;;
851,875;0,697;58,667;64,042;-0,03;13,762;0;;;;;;;
852,5;0,636;54,333;60,793;-0,037;13,8;0;;;;;;;
853,125;0,677;51,445;56,629;-0,04;13,835;0;;;;;;;
853,75;0,644;47,121;50,461;-0,044;13,868;0;;;;;;;
854,375;0,65;44,232;51,465;-0,048;13,9;0;;;;;;;
855;0,631;39,9;46,604;-0,054;13,929;0;;;;;;;
855,625;0,587;37,011;43,34;-0,058;13,956;0;;;;;;;
856,25;0,638;32,674;40,351;-0,064;13,981;0;;;;;;;
856,875;0,571;29,785;37,077;-0,068;14,006;0;;;;;;;
857,5;0,621;25,442;36,418;-0,076;14,026;0;;;;;;;
858,125;0,563;22,549;32,913;-0,081;14,048;0;;;;;;;
858,75;0,575;18,193;32,227;-0,091;14,068;0;;;;;;;
859,375;0,542;15,291;29,564;-0,098;14,086;0;;;;;;;
860;0,485;10,931;25,743;-0,109;14,103;0;;;;;;;
860,625;0,524;8,022;24,349;-0,117;14,116;0;;;;;;;
861,25;0,435;3,654;22,356;-0,13;14,131;0;;;;;;;
861,875;0,471;0,743;16,131;-0,138;14,142;0;;;;;;;
862,5;0,335;-0,749;15,975;-0,15;14,152;0;;;;;;;
863,125;0,334;-0,773;6,919;-0,154;14,157;0;;;;;;;
863,75;0,363;-0,787;1,239;-0,157;14,156;0;;;;;;;
864,375;0,337;-0,776;-1,239;-0,155;14,156;0;;;;;;;
865;0,41;-0,779;-1,237;-0,156;14,153;0;;;;;;;
865,625;0,368;-0,769;-0,803;-0,154;14,155;0;;;;;;;
866,25;0,428;-0,771;-1,361;-0,154;14,154;0;;;;;;;
866,875;0,395;-0,777;-1,509;-0,155;14,154;0;;;;;;;
867,5;0,394;-0,774;0,66;-0,155;14,155;0;;;;;;;
868,125;0,415;-0,777;0,016;-0,155;14,154;0;;;;;;;
868,75;0,364;-0,772;-0,593;-0,154;14,155;0;;;;;;;
869,375;0,418;-0,783;2,643;-0,156;14,154;0;;;;;;;
870;0,371;-0,775;0,018;-0,155;14,156;0;;;;;;;
870,625;0,42;-0,776;-0,894;-0,155;14,155;0;;;;;;;
871,25;0,391;-0,772;-0,07;-0,154;14,155;0;;;;;;;
871,875;0,386;-0,776;-0,194;-0,155;14,155;0;;;;;;;
872,5;0,418;-0,778;1,02;-0,155;14,156;0;;;;;;;
873,125;0,357;-0,777;-0,444;-0,155;14,157;0;;;;;;;
873,75;0,418;-0,78;-0,532;-0,156;14,154;0;;;;;;;
874,375;0,365;-0,778;0,172;-0,155;14,157;0;;;;;;;
875;0,399;-0,787;0,182;-0,157;14,156;0;;;;;;;
875,625;0,387;-0,781;-0,936;-0,156;14,156;0;;;;;;;
876,25;0,359;-0,781;-0,205;-0,156;14,157;0;;;;;;;
876,875;0,412;-0,783;-0,595;-0,156;14,155;0;;;;;;;
877,5;0,359;-0,778;-0,528;-0,155;14,157;0;;;;;;;
878,125;0,414;-0,782;0,672;-0,156;14,156;0;;;;;;;
