Time[ms];"IL.FB([Axis1] Current feedback)[Arms]";"VL.CMD([Axis1] Velocity command)[mm/s]";"VL.FB([Axis1] Velocity feedback)[mm/s]";"PL.ERR([Axis1] Position error)[mm]";"PL.FB([Axis1] Position feedback)[mm]";"IL.BUSFF([Axis1] External feed-forward)[Arms]";;;;#ParentName;#Name;#Type;#Value
642,5;0,3;-0,931;-2,037;-0,186;14,185;0;;;;;;;
643,125;0,27;-0,927;0,096;-0,185;14,185;0;;;;;;;
643,75;0,269;-0,924;-1,001;-0,184;14,185;0;;;;;;;
644,375;0,307;-0,928;-0,081;-0,185;14,185;0;;;;;;;
645;0,244;-0,927;-0,461;-0,185;14,185;0;;;;;;;
645,625;0,31;-0,927;-0,826;-0,185;14,184;0;;;;;;;
646,25;0,247;-0,926;0,827;-0,185;14,185;0;;;;;;;
646,875;0,292;-0,924;1,865;-0,184;14,185;0;;;;;;;
647,5;0,275;-0,919;-2,414;-0,183;14,184;0;;;;;;;
648,125;0,251;-0,921;0,869;-0,184;14,184;0;;;;;;;
648,75;0,298;-0,915;-0,683;-0,183;14,183;0;;;;;;;
649,375;0,24;-0,925;0,507;-0,185;14,185;0;;;;;;;
650;0,296;-0,919;0,467;-0,183;14,184;0;;;;;;;
650,625;0,247;-0,919;-1,932;-0,184;14,184;0;;;;;;;
651,25;0,278;-0,922;-0,003;-0,184;14,184;0;;;;;;;
651,875;0,264;-0,924;-0,591;-0,184;14,184;0;;;;;;;
652,5;0,224;-0,925;-0,026;-0,185;14,185;0;;;;;;;
653,125;0,286;-0,928;0,663;-0,185;14,184;0;;;;;;;
653,75;0,235;-0,925;-1,557;-0,185;14,185;0;;;;;;;
654,375;0,286;-0,918;-0,689;-0,183;14,183;0;;;;;;;
655;0,229;-0,923;-0,305;-0,184;14,184;0;;;;;;;
655,625;0,259;-0,924;0,774;-0,184;14,185;0;;;;;;;
656,25;0,266;-0,922;-1,097;-0,184;14,183;0;;;;;;;
656,875;0,226;-0,916;-0,473;-0,183;14,185;0;;;;;;;
657,5;0,276;-0,917;0,379;-0,183;14,184;0;;;;;;;
658,125;0,225;-0,924;-0,401;-0,184;14,185;0;;;;;;;
658,75;0,278;-0,924;0,25;-0,185;14,184;0;;;;;;;
659,375;0,244;-0,924;0,762;-0,185;14,184;0;;;;;;;
660;0,254;-0,923;2,619;-0,184;14,186;0;;;;;;;
660,625;0,269;-0,928;-0,418;-0,185;14,183;0;;;;;;;
661,25;0,22;-0,924;-0,322;-0,185;14,185;0;;;;;;;
661,875;0,271;-0,925;1,33;-0,185;14,184;0;;;;;;;
662,5;0,209;-0,927;-0,082;-0,185;14,185;0;;;;;;;
663,125;0,271;-0,924;1,125;-0,185;14,184;0;;;;;;;
663,75;0,236;-0,923;-0,293;-0,184;14,184;0;;;;;;;
664,375;0,242;-0,918;0,191;-0,183;14,184;0;;;;;;;
665;0,266;-0,924;0,953;-0,184;14,184;0;;;;;;;
665,625;0,216;-0,926;0,805;-0,185;14,186;0;;;;;;;
666,25;0,277;-0,92;-1,54;-0,184;14,184;0;;;;;;;
666,875;0,216;-0,924;0,282;-0,184;14,185;0;;;;;;;
667,5;0,255;-0,922;-0,66;-0,184;14,185;0;;;;;;;
668,125;0,242;-0,924;-2,44;-0,184;14,184;0;;;;;;;
668,75;0,224;-0,924;1,135;-0,184;14,186;0;;;;;;;
669,375;0,276;-0,928;0,502;-0,185;14,184;0;;;;;;;
670;0,211;-0,931;0,353;-0,186;14,185;0;;;;;;;
670,625;0,262;-0,928;0,343;-0,185;14,185;0;;;;;;;
671,25;0,21;-0,929;-1,01;-0,185;14,185;0;;;;;;;
671,875;0,24;-0,924;1,414;-0,184;14,185;0;;;;;;;
672,5;0,236;-0,928;0,353;-0,185;14,184;0;;;;;;;
673,125;0,213;-0,92;-0,507;-0,184;14,185;0;;;;;;;
673,75;0,25;-0,923;0,561;-0,184;14,184;0;;;;;;;
674,375;0,206;-0,928;1,339;-0,185;14,186;0;;;;;;;
675;0,258;-0,922;-1,536;-0,184;14,184;0;;;;;;;
675,625;0,203;-0,924;0,136;-0,185;14,185;0;;;;;;;
676,25;0,232;-0,928;1,309;-0,185;14,185;0;;;;;;;
676,875;0,224;-0,931;-0,115;-0,186;14,184;0;;;;;;;
677,5;0,19;-0,932;-0,154;-0,186;14,186;0;;;;;;;
678,125;0,242;-0,928;-0,642;-0,185;14,184;0;;;;;;;
678,75;0,192;-0,927;0,195;-0,185;14,187;0;;;;;;;
679,375;0,249;-0,924;-0,168;-0,185;14,184;0;;;;;;;
680;0,203;-0,928;0,595;-0,185;14,185;0;;;;;;;
680,625;0,224;-0,924;-0,205;-0,184;14,185;0;;;;;;;
681,25;0,236;-0,925;0,363;-0,185;14,184;0;;;;;;;
681,875;0,195;-0,926;1,112;-0,185;14,185;0;;;;;;;
682,5;0,247;-0,924;0,589;-0,184;14,184;0;;;;;;;
683,125;0,195;-0,925;-0,352;-0,185;14,185;0;;;;;;;
683,75;0,242;-0,917;0,316;-0,183;14,185;0;;;;;;;
684,375;0,201;-0,928;-2,803;-0,185;14,184;0;;;;;;;
685;0,217;-0,925;0,762;-0,185;14,185;0;;;;;;;
685,625;0,226;-0,932;0,869;-0,186;14,185;0;;;;;;;
686,25;0,177;-0,936;2,603;-0,187;14,187;0;;;;;;;
686,875;0,239;-0,929;-2,025;-0,185;14,184;0;;;;;;;
687,5;0,175;-0,934;-0,015;-0,186;14,186;0;;;;;;;
688,125;0,22;-0,929;0,308;-0,185;14,185;0;;;;;;;
688,75;0,201;-0,926;-1,497;-0,185;14,184;0;;;;;;;
689,375;0,203;-0,927;2,496;-0,185;14,185;0;;;;;;;
690;0,224;-0,924;-0,27;-0,184;14,185;0;;;;;;;
690,625;0,175;-0,927;1,163;-0,185;14,186;0;;;;;;;
691,25;0,243;-0,922;-0,755;-0,184;14,185;0;;;;;;;
691,875;0,172;-0,931;-0,712;-0,186;14,185;0;;;;;;;
692,5;0,225;-0,926;1,479;-0,185;14,185;0;;;;;;;
693,125;0,205;-0,931;0,377;-0,186;14,185;0;;;;;;;
693,75;0,176;-0,932;0,618;-0,186;14,186;0;;;;;;;
694,375;0,22;-0,933;-1,976;-0,186;14,185;0;;;;;;;
695;0,173;-0,93;0,226;-0,186;14,186;0;;;;;;;
695,625;0,228;-0,928;1,208;-0,185;14,185;0;;;;;;;
696,25;0,168;-0,931;1,791;-0,186;14,186;0;;;;;;;
696,875;0,201;-0,928;-0,758;-0,185;14,187;0;;;;;;;
697,5;0,176;-0,934;0,628;-0,186;14,186;0;;;;;;;
698,125;0,167;-0,93;0,45;-0,186;14,186;0;;;;;;;
698,75;0,216;-0,926;-0,796;-0,185;14,184;0;;;;;;;
699,375;0,165;-0,931;-0,294;-0,186;14,186;0;;;;;;;
700;0,215;-0,931;1,131;-0,186;14,185;0;;;;;;;
700,625;0,162;-0,936;0,808;-0,187;14,187;0;;;;;;;
701,25;0,194;-0,934;-0,364;-0,186;14,186;0;;;;;;;
701,875;0,196;-0,929;-2,794;-0,185;14,185;0;;;;;;;
702,5;0,157;-0,927;-0,496;-0,185;14,186;0;;;;;;;
703,125;0,209;-0,93;-0,045;-0,186;14,186;0;;;;;;;
703,75;0,154;-0,933;-1,636;-0,186;14,186;0;;;;;;;
704,375;0,216;-0,927;1,213;-0,185;14,186;0;;;;;;;
705;0,165;-0,937;1,392;-0,187;14,186;0;;;;;;;
705,625;0,187;-0,926;-0,824;-0,185;14,185;0;;;;;;;
706,25;0,192;-0,93;-0,017;-0,186;14,185;0;;;;;;;
706,875;0,147;-0,928;0,128;-0,185;14,186;0;;;;;;;
707,5;0,202;-0,927;-1,719;-0,185;14,185;0;;;;;;;
708,125;0,156;-0,931;0,411;-0,186;14,186;0;;;;;;;
708,75;0,203;-0,93;0,743;-0,186;14,185;0;;;;;;;
709,375;0,177;-0,935;-0,985;-0,187;14,186;0;;;;;;;
710;0,173;-0,93;-0,97;-0,186;14,185;0;;;;;;;
710,625;0,201;-0,934;1,06;-0,186;14,185;0;;;;;;;
711,25;0,146;-0,935;0,18;-0,187;14,186;0;;;;;;;
711,875;0,202;-0,933;1,723;-0,186;14,185;0;;;;;;;
712,5;0,131;-0,931;-1,522;-0,186;14,186;0;;;;;;;
713,125;0,198;-0,926;-1,874;-0,185;14,186;0;;;;;;;
713,75;0,149;-0,933;0,079;-0,186;14,186;0;;;;;;;
714,375;0,153;-0,929;0,443;-0,185;14,187;0;;;;;;;
715;0,18;-0,926;-0,26;-0,185;14,185;0;;;;;;;
715,625;0,138;-0,927;0,709;-0,185;14,188;0;;;;;;;
716,25;0,194;-0,931;-0,379;-0,186;14,185;0;;;;;;;
716,875;0,131;-0,935;0,433;-0,187;14,187;0;;;;;;;
717,5;0,177;-0,929;-1,004;-0,186;14,186;0;;;;;;;
718,125;0,156;-0,935;1,333;-0,187;14,186;0;;;;;;;
718,75;0,143;-0,932;0,294;-0,186;14,186;0;;;;;;;
719,375;0,18;-0,936;-0,599;-0,187;14,186;0;;;;;;;
720;0,131;-0,933;-0,93;-0,186;14,187;0;;;;;;;
720,625;0,187;-0,936;2,219;-0,187;14,186;0;;;;;;;
721,25;0,123;-0,935;-0,486;-0,187;14,187;0;;;;;;;
721,875;0,169;-0,93;-0,011;-0,186;14,187;0;;;;;;;
722,5;0,152;-0,929;-0,72;-0,185;14,185;0;;;;;;;
723,125;0,122;-0,921;-2,946;-0,184;14,185;0;;;;;;;
723,75;0,176;-0,923;0,135;-0,184;14,183;0;;;;;;;
724,375;0,119;-0,915;-3,827;-0,183;14,184;0;;;;;;;
725;0,187;-0,895;-9,927;-0,179;14,178;0;;;;;;;
725,625;0,142;-0,86;-14,636;-0,172;14,171;0;;;;;;;
726,25;0,191;-0,808;-21,648;-0,161;14,157;0;;;;;;;
726,875;0,217;-0,768;-6,457;-0,153;14,152;0;;;;;;;
727,5;0,194;-0,747;-7,835;-0,149;14,148;0;;;;;;;
728,125;0,254;-0,705;-10,928;-0,141;14,14;0;;;;;;;
728,75;0,207;-0,709;0,142;-0,142;14,141;0;;;;;;;
729,375;0,263;-0,7;-1,156;-0,14;14,14;0;;;;;;;
730;0,222;-0,699;-0,698;-0,14;14,14;0;;;;;;;
730,625;0,226;-0,699;0,007;-0,14;14,14;0;;;;;;;
731,25;0,243;-0,697;-1,596;-0,139;14,139;0;;;;;;;
731,875;0,19;-0,698;-0,007;-0,139;14,14;0;;;;;;;
732,5;0,254;-0,694;-0,573;-0,138;14,139;0;;;;;;;
733,125;0,186;-0,699;-0,052;-0,139;14,14;0;;;;;;;
733,75;0,241;-0,697;-0,325;-0,139;14,139;0;;;;;;;
734,375;0,211;-0,703;0,756;-0,14;14,14;0;;;;;;;
735;0,21;-0,701;0,837;-0,14;14,14;0;;;;;;;
735,625;0,232;-0,703;-0,15;-0,14;14,139;0;;;;;;;
736,25;0,19;-0,701;-0,745;-0,14;14,14;0;;;;;;;
736,875;0,248;-0,7;1,605;-0,14;14,139;0;;;;;;;
737,5;0,19;-0,701;-0,768;-0,14;14,14;0;;;;;;;
738,125;0,229;-0,697;1,407;-0,139;14,14;0;;;;;;;
738,75;0,205;-0,696;-0,934;-0,139;14,139;0;;;;;;;
739,375;0,211;-0,693;-0,744;-0,138;14,139;0;;;;;;;
740;0,226;-0,695;-0,488;-0,139;14,139;0;;;;;;;
740,625;0,184;-0,694;0,079;-0,139;14,14;0;;;;;;;
741,25;0,233;-0,7;-0,435;-0,14;14,139;0;;;;;;;
741,875;0,181;-0,695;-1,474;-0,139;14,14;0;;;;;;;
742,5;0,216;-0,693;0,425;-0,138;14,14;0;;;;;;;
743,125;0,207;-0,701;-0,092;-0,14;14,138;0;;;;;;;
743,75;0,175;-0,697;0,83;-0,139;14,14;0;;;;;;;
744,375;0,228;-0,7;0,797;-0,14;14,139;0;;;;;;;
745;0,175;-0,701;-1,026;-0,14;14,14;0;;;;;;;
745,625;0,235;-0,7;1,005;-0,14;14,139;0;;;;;;;
746,25;0,175;-0,697;-2,331;-0,139;14,138;0;;;;;;;
746,875;0,207;-0,695;2,248;-0,139;14,139;0;;;;;;;
747,5;0,198;-0,698;-0,464;-0,139;14,139;0;;;;;;;
748,125;0,172;-0,694;0,458;-0,139;14,14;0;;;;;;;
748,75;0,218;-0,693;0,126;-0,138;14,139;0;;;;;;;
749,375;0,169;-0,698;0,792;-0,139;14,139;0;;;;;;;
750;0,226;-0,691;0,247;-0,138;14,139;0;;;;;;;
750,625;0,184;-0,697;-0,448;-0,139;14,139;0;;;;;;;
751,25;0,191;-0,695;-0,457;-0,139;14,14;0;;;;;;;
751,875;0,217;-0,695;-0,877;-0,139;14,138;0;;;;;;;
752,5;0,169;-0,7;1,073;-0,14;14,14;0;;;;;;;
753,125;0,232;-0,701;-0,463;-0,14;14,138;0;;;;;;;
753,75;0,168;-0,701;0,263;-0,14;14,14;0;;;;;;;
754,375;0,226;-0,696;0,222;-0,139;14,14;0;;;;;;;
755;0,187;-0,696;-0,657;-0,139;14,139;0;;;;;;;
755,625;0,203;-0,698;1,204;-0,139;14,14;0;;;;;;;
756,25;0,209;-0,701;-0,034;-0,14;14,14;0;;;;;;;
756,875;0,165;-0,692;-2,459;-0,138;14,139;0;;;;;;;
757,5;0,22;-0,698;0,289;-0,139;14,139;0;;;;;;;
758,125;0,161;-0,696;0,099;-0,139;14,14;0;;;;;;;
758,75;0,196;-2,143;1,091;-0,139;14,14;0;;;;;;;
759,375;0,145;-6,499;-0,87;-0,144;14,14;0;;;;;;;
760;0,133;-9,41;1,396;-0,148;14,141;0;;;;;;;
760,625;0,139;-13,789;-0,385;-0,157;14,14;0;;;;;;;
761,25;0,081;-16,712;-2,226;-0,164;14,141;0;;;;;;;
761,875;0,131;-21,093;-6,449;-0,173;14,135;0;;;;;;;
762,5;0,059;-24,015;-12,249;-0,179;14,129;0;;;;;;;
763,125;0,082;-28,377;-18,984;-0,185;14,118;0;;;;;;;
763,75;0,06;-31,28;-25,71;-0,187;14,101;0;;;;;;;
764,375;0,021;-35,612;-34,49;-0,187;14,081;0;;;;;;;
765;0,072;-38,498;-38,179;-0,186;14,055;0;;;;;;;
765,625;0,007;-42,885;-16,529;-0,197;14,044;0;;;;;;;
766,25;0,038;-45,844;-15,831;-0,211;14,034;0;;;;;;;
766,875;-0,046;-50,284;-18,235;-0,232;14,023;0;;;;;;;
767,5;-0,057;-53,253;-18,21;-0,247;14,011;0;;;;;;;
768,125;-0,091;-57,71;-21,016;-0,272;13,997;0;;;;;;;
768,75;-0,132;-60,675;-25,924;-0,287;13,982;0;;;;;;;
769,375;-0,131;-65,137;-27,706;-0,313;13,963;0;;;;;;;
770;-0,242;-68,1;-34,072;-0,327;13,943;0;;;;;;;
770,625;-0,257;-72,547;-38,337;-0,35;13,918;0;;;;;;;
771,25;-0,391;-75,508;-45,777;-0,364;13,89;0;;;;;;;
771,875;-0,421;-79,909;-56,825;-0,377;13,855;0;;;;;;;
772,5;-0,452;-82,833;-67,992;-0,384;13,812;0;;;;;;;
773,125;-0,487;-87,185;-80,628;-0,388;13,762;0;;;;;;;
773,75;-0,436;-90,071;-86,288;-0,387;13,708;0;;;;;;;
774,375;-0,464;-94,391;-92,303;-0,384;13,65;0;;;;;;;
775;-0,393;-97,276;-93,549;-0,383;13,592;0;;;;;;;
775,625;-0,42;-101,609;-94,836;-0,383;13,533;0;;;;;;;
776,25;-0,427;-104,511;-95,427;-0,385;13,473;0;;;;;;;
776,875;-0,432;-108,882;-92,398;-0,393;13,415;0;;;;;;;
777,5;-0,491;-111,799;-94,512;-0,398;13,355;0;;;;;;;
778,125;-0,499;-116,184;-95,662;-0,408;13,297;0;;;;;;;
778,75;-0,57;-119,119;-96,06;-0,417;13,237;0;;;;;;;
779,375;-0,566;-123,526;-98,512;-0,432;13,176;0;;;;;;;
780;-0,616;-126,46;-100,707;-0,441;13,113;0;;;;;;;
780,625;-0,647;-130,879;-103,057;-0,458;13,047;0;;;;;;;
781,25;-0,668;-133,824;-105,554;-0,468;12,984;0;;;;;;;
781,875;-0,741;-138,251;-103,923;-0,487;12,916;0;;;;;;;
782,5;-0,768;-141,197;-112,092;-0,498;12,847;0;;;;;;;
783,125;-0,836;-145,578;-127,392;-0,508;12,766;0;;;;;;;
783,75;-0,816;-148,461;-150,088;-0,506;12,674;0;;;;;;;
784,375;-0,782;-152,696;-174,932;-0,487;12,566;0;;;;;;;
785;-0,711;-155,679;-97,097;-0,505;12,499;0;;;;;;;
785,625;-0,795;-160,144;-116,977;-0,531;12,428;0;;;;;;;
786,25;-0,948;-163,157;-103,918;-0,556;12,361;0;;;;;;;
786,875;-1,099;-167,701;-103,002;-0,598;12,298;0;;;;;;;
787,5;-1,255;-170,713;-114,477;-0,622;12,226;0;;;;;;;
788,125;-1,339;-175,233;-118,975;-0,659;12,15;0;;;;;;;
788,75;-1,409;-178,206;-135,892;-0,676;12,067;0;;;;;;;
789,375;-1,417;-182,649;-148,204;-0,697;11,973;0;;;;;;;
790;-1,407;-185,591;-156,085;-0,708;11,879;0;;;;;;;
790,625;-1,373;-189,977;-167,361;-0,718;11,771;0;;;;;;;
791,25;-1,325;-192,911;-167,741;-0,727;11,668;0;;;;;;;
791,875;-1,313;-197,287;-171,219;-0,735;11,561;0;;;;;;;
792,5;-1,311;-200,237;-169,482;-0,747;11,455;0;;;;;;;
793,125;-1,367;-204,657;-168,176;-0,764;11,351;0;;;;;;;
793,75;-1,389;-207,617;-169,504;-0,779;11,242;0;;;;;;;
794,375;-1,506;-212,054;-173,733;-0,799;11,137;0;;;;;;;
795;-1,541;-215,005;-179,738;-0,811;11,022;0;;;;;;;
795,625;-1,634;-219,448;-182,216;-0,833;10,91;0;;;;;;;
796,25;-1,659;-222,384;-191,021;-0,842;10,789;0;;;;;;;
796,875;-1,687;-226,801;-197,651;-0,859;10,666;0;;;;;;;
797,5;-1,72;-229,721;-203,1;-0,865;10,542;0;;;;;;;
798,125;-1,709;-234,121;-208,102;-0,878;10,409;0;;;;;;;
798,75;-1,768;-237,036;-216,215;-0,883;10,276;0;;;;;;;
799,375;-1,726;-241,359;-228,41;-0,881;10,13;0;;;;;;;
800;-1,709;-244,247;-235,813;-0,88;9,984;0;;;;;;;
800,625;-1,632;-248,563;-237,804;-0,877;9,835;0;;;;;;;
801,25;-1,597;-251,451;-242,898;-0,876;9,683;0;;;;;;;
801,875;-1,632;-255,75;-255,324;-0,869;9,526;0;;;;;;;
802,5;-1,564;-258,581;-272,727;-0,858;9,354;0;;;;;;;
803,125;-1,583;-262,159;-291,5;-0,83;9,173;0;;;;;;;
803,75;-1,462;-262,009;-311,358;-0,8;8,978;0;;;;;;;
804,375;-1,382;-261,755;-320,449;-0,75;8,779;0;;;;;;;
805;-1,229;-261,579;-319,28;-0,715;8,58;0;;;;;;;
805,625;-1,053;-261,364;-301,671;-0,672;8,391;0;;;;;;;
806,25;-1,009;-261,282;-276,771;-0,655;8,217;0;;;;;;;
806,875;-1,006;-261,257;-250,067;-0,65;8,06;0;;;;;;;
807,5;-1,17;-261,304;-226,065;-0,66;7,916;0;;;;;;;
808,125;-1,347;-261,434;-213,509;-0,686;7,784;0;;;;;;;
808,75;-1,568;-261,536;-208,551;-0,706;7,653;0;;;;;;;
809,375;-1,728;-261,673;-217,723;-0,733;7,516;0;;;;;;;
810;-1,798;-261,739;-224,591;-0,746;7,379;0;;;;;;;
810,625;-1,856;-261,807;-236,353;-0,76;7,229;0;;;;;;;
811,25;-1,864;-261,834;-243,761;-0,765;7,08;0;;;;;;;
811,875;-1,846;-261,797;-260,948;-0,758;6,915;0;;;;;;;
812,5;-1,771;-261,748;-273,997;-0,748;6,745;0;;;;;;;
813,125;-1,612;-261,638;-272,39;-0,726;6,573;0;;;;;;;
813,75;-1,509;-261,6;-267,157;-0,719;6,405;0;;;;;;;
814,375;-1,46;-256,039;-256,532;-0,707;6,247;0;;;;;;;
815;-1,474;-253,157;-246,684;-0,705;6,089;0;;;;;;;
815,625;-1,559;-248,778;-266,168;-0,69;5,928;0;;;;;;;
816,25;-1,515;-245,848;-257,529;-0,678;5,764;0;;;;;;;
816,875;-1,533;-241,482;-251,575;-0,665;5,608;0;;;;;;;
817,5;-1,517;-238,552;-248,371;-0,653;5,452;0;;;;;;;
818,125;-1,491;-234,167;-250,401;-0,637;5,294;0;;;;;;;
818,75;-1,469;-231,22;-251,186;-0,621;5,141;0;;;;;;;
819,375;-1,36;-226,794;-253,114;-0,597;4,981;0;;;;;;;
820;-1,318;-223,836;-248,643;-0,579;4,828;0;;;;;;;
820,625;-1,205;-219,396;-248,407;-0,552;4,671;0;;;;;;;
821,25;-1,223;-216,42;-253,94;-0,531;4,513;0;;;;;;;
821,875;-1,128;-211,882;-264,591;-0,484;4,348;0;;;;;;;
822,5;-1,031;-208,841;-273,132;-0,45;4,177;0;;;;;;;
823,125;-0,957;-204,248;-275,632;-0,392;4,006;0;;;;;;;
823,75;-0,793;-201,179;-273,252;-0,352;3,835;0;;;;;;;
824,375;-0,739;-196,592;-262,21;-0,296;3,671;0;;;;;;;
825;-0,625;-193,576;-243,604;-0,266;3,519;0;;;;;;;
825,625;-0,608;-189,097;-225,052;-0,231;3,378;0;;;;;;;
826,25;-0,608;-186,159;-204,147;-0,218;3,25;0;;;;;;;
826,875;-0,621;-181,798;-187,165;-0,206;3,132;0;;;;;;;
827,5;-0,722;-178,912;-173,275;-0,203;3,022;0;;;;;;;
828,125;-0,79;-174,62;-165,739;-0,205;2,919;0;;;;;;;
828,75;-0,902;-171,773;-156,701;-0,21;2,82;0;;;;;;;
829,375;-0,955;-167,501;-153,816;-0,216;2,724;0;;;;;;;
830;-1,019;-164,648;-151,731;-0,219;2,629;0;;;;;;;
830,625;-1,028;-160,356;-153,436;-0,222;2,532;0;;;;;;;
831,25;-1,036;-157,5;-148,407;-0,224;2,442;0;;;;;;;
831,875;-1,074;-153,187;-150,482;-0,223;2,346;0;;;;;;;
832,5;-1,061;-150,325;-145,638;-0,224;2,257;0;;;;;;;
833,125;-1,081;-145,985;-146,571;-0,217;2,164;0;;;;;;;
833,75;-1,059;-143,116;-141,412;-0,217;2,075;0;;;;;;;
834,375;-1,049;-138,765;-144,188;-0,208;1,987;0;;;;;;;
835;-1,017;-135,874;-139,431;-0,203;1,897;0;;;;;;;
835,625;-1,008;-131,533;-139,943;-0,196;1,814;0;;;;;;;
836,25;-0,978;-128,639;-134,733;-0,191;1,726;0;;;;;;;
836,875;-0,955;-124,312;-127,675;-0,186;1,649;0;;;;;;;
837,5;-0,929;-121,413;-124,686;-0,18;1,571;0;;;;;;;
838,125;-0,916;-117,103;-117,436;-0,179;1,496;0;;;;;;;
838,75;-0,936;-114,229;-110,571;-0,178;1,43;0;;;;;;;
839,375;-0,922;-109,933;-105,354;-0,18;1,36;0;;;;;;;
840;-0,977;-107,066;-101,788;-0,18;1,3;0;;;;;;;
840,625;-0,979;-102,756;-97,46;-0,179;1,236;0;;;;;;;
841,25;-1,019;-99,897;-96,747;-0,181;1,177;0;;;;;;;
841,875;-1,015;-95,567;-94,996;-0,176;1,115;0;;;;;;;
842,5;-1;-92,689;-93,695;-0,174;1,056;0;;;;;;;
843,125;-1,005;-88,354;-92,288;-0,168;1;0;;;;;;;
843,75;-0,951;-85,46;-90,591;-0,163;0,941;0;;;;;;;
844,375;-0,985;-81,117;-91,728;-0,155;0,887;0;;;;;;;
845;-0,936;-78,209;-87,462;-0,147;0,829;0;;;;;;;
845,625;-0,942;-73,872;-84,019;-0,141;0,778;0;;;;;;;
846,25;-0,922;-70,948;-87,262;-0,13;0,725;0;;;;;;;
846,875;-0,874;-66,591;-83,605;-0,119;0,672;0;;;;;;;
847,5;-0,866;-63,677;-79,07;-0,11;0,624;0;;;;;;;
848,125;-0,809;-59,3;-78,359;-0,096;0,573;0;;;;;;;
848,75;-0,821;-56,391;-72,207;-0,088;0,53;0;;;;;;;
849,375;-0,779;-51,999;-71,409;-0,07;0,483;0;;;;;;;
850;-0,78;-49,085;-66,13;-0,061;0,443;0;;;;;;;
850,625;-0,759;-44,682;-66,779;-0,042;0,402;0;;;;;;;
851,25;-0,695;-41,767;-63,054;-0,032;0,361;0;;;;;;;
851,875;-0,718;-37,369;-61,005;-0,014;0,326;0;;;;;;;
852,5;-0,62;-34,433;-57,017;0;0,286;0;;;;;;;
853,125;-0,639;-30,046;-53,16;0,016;0,257;0;;;;;;;
853,75;-0,575;-27,115;-52,564;0,028;0,222;0;;;;;;;
854,375;-0,579;-22,735;-45,657;0,044;0,194;0;;;;;;;
855;-0,534;-19,797;-41,938;0,057;0,167;0;;;;;;;
855,625;-0,498;-15,422;-39,295;0,072;0,143;0;;;;;;;
856,25;-0,517;-12,495;-33,132;0,083;0,124;0;;;;;;;
856,875;-0,449;-8,103;-31,249;0,101;0,1;0;;;;;;;
857,5;-0,461;-5,179;-29,381;0,112;0,085;0;;;;;;;
858,125;-0,368;-0,783;-23,92;0,13;0,069;0;;;;;;;
858,75;-0,343;0,695;-22,567;0,139;0,055;0;;;;;;;
859,375;-0,315;0,763;-11,045;0,152;0,049;0;;;;;;;
860;-0,273;0,776;-2,592;0,155;0,045;0;;;;;;;
860,625;-0,34;0,782;-0,953;0,156;0,048;0;;;;;;;
861,25;-0,312;0,781;1,966;0,156;0,045;0;;;;;;;
861,875;-0,396;0,771;-0,084;0,154;0,047;0;;;;;;;
862,5;-0,359;0,779;0,626;0,155;0,044;0;;;;;;;
863,125;-0,374;0,781;-6,023;0,156;0,042;0;;;;;;;
863,75;-0,367;0,804;-4,913;0,16;0,04;0;;;;;;;
864,375;-0,308;0,813;-5,796;0,162;0,035;0;;;;;;;
865;-0,371;0,817;-0,976;0,163;0,036;0;;;;;;;
865,625;-0,309;0,829;-2,182;0,166;0,032;0;;;;;;;
866,25;-0,362;0,823;2,48;0,164;0,035;0;;;;;;;
866,875;-0,341;0,838;-0,475;0,167;0,034;0;;;;;;;
867,5;-0,344;0,83;-1,864;0,166;0,034;0;;;;;;;
868,125;-0,363;0,844;1,395;0,168;0,034;0;;;;;;;
868,75;-0,319;0,842;-0,647;0,168;0,032;0;;;;;;;
869,375;-0,368;0,845;-1,357;0,169;0,034;0;;;;;;;
870;-0,325;0,843;-0,05;0,168;0,031;0;;;;;;;
870,625;-0,372;0,838;-0,191;0,167;0,032;0;;;;;;;
871,25;-0,334;0,847;1,842;0,169;0,032;0;;;;;;;
871,875;-0,337;0,83;1,115;0,166;0,031;0;;;;;;;
872,5;-0,36;0,842;-0,105;0,168;0,033;0;;;;;;;
873,125;-0,321;0,841;-0,435;0,168;0,03;0;;;;;;;
873,75;-0,367;0,833;-0,532;0,166;0,033;0;;;;;;;
874,375;-0,316;0,842;-0,268;0,168;0,03;0;;;;;;;
875;-0,362;0,84;0,461;0,168;0,033;0;;;;;;;
875,625;-0,359;0,855;-0,115;0,171;0,031;0;;;;;;;
876,25;-0,33;0,849;-1,655;0,17;0,03;0;;;;;;;
876,875;-0,375;0,853;0,142;0,17;0,033;0;;;;;;;
877,5;-0,306;0,852;-0,697;0,17;0,03;0;;;;;;;
878,125;-0,368;0,848;0,813;0,169;0,032;0;;;;;;;
878,75;-0,322;0,857;-1,034;0,171;0,03;0;;;;;;;
879,375;-0,356;0,846;-0,993;0,169;0,031;0;;;;;;;
880;-0,34;0,847;2,139;0,169;0,031;0;;;;;;;
880,625;-0,317;0,839;-0,732;0,167;0,03;0;;;;;;;
881,25;-0,365;0,842;-0,226;0,168;0,033;0;;;;;;;
881,875;-0,319;0,85;-1,296;0,17;0,028;0;;;;;;;
882,5;-0,353;0,838;2,585;0,167;0,033;0;;;;;;;
883,125;-0,323;0,856;-1,921;0,171;0,031;0;;;;;;;
